cell_id,presence
3531182,1
3531183,1
3531184,1
3531185,1
3531186,1
3531187,1
3531188,1
3531189,1
3531190,1
3531191,1
3531192,1
3531193,1
3534799,1
3534800,1
3534801,1
3534802,1
3534803,1
3534804,1
3534805,1
3534806,1
3534807,1
3534808,1
3534809,1
3534810,1
3538416,1
3538417,1
3538418,1
3538419,1
3538420,1
3538421,1
3538422,1
3538423,1
3538424,1
3538425,1
3538426,1
3538427,1
3542033,1
3542034,1
3542035,1
3542036,1
3542037,1
3542038,1
3542039,1
3542040,1
3542041,1
3545650,1
3545651,1
3545652,1
3545653,1
3545654,1
3545655,1
3545656,1
3545657,1
3545658,1
3549267,1
3549268,1
3549269,1
3549270,1
3549271,1
3549272,1
3549273,1
3549274,1
3549275,1
3552884,1
3552885,1
3552886,1
3552887,1
3552888,1
3552889,1
3552890,1
3552891,1
3552892,1
3552893,1
3556502,1
3556503,1
3556504,1
3556505,1
3556506,1
3556507,1
3556508,1
3556509,1
3556510,1
3556511,1
3556512,1
3560119,1
3560120,1
3560121,1
3560122,1
3560123,1
3560124,1
3560125,1
3560126,1
3560127,1
3560128,1
3560129,1
3560130,1
3563736,1
3563737,1
3563738,1
3563739,1
3563740,1
3563741,1
3563742,1
3563743,1
3563744,1
3563745,1
3563746,1
3563747,1
3563748,1
3567354,1
3567355,1
3567356,1
3567357,1
3567358,1
3567359,1
3567360,1
3567361,1
3567362,1
3567363,1
3567365,1
3567366,1
3567367,1
3570971,1
3570972,1
3570973,1
3570974,1
3570975,1
3570976,1
3570977,1
3570978,1
3570979,1
3570980,1
3570981,1
3570982,1
3570983,1
3570984,1
3570985,1
3570986,1
3574589,1
3574590,1
3574591,1
3574592,1
3574593,1
3574594,1
3574595,1
3574596,1
3574597,1
3574598,1
3574599,1
3574600,1
3574601,1
3574602,1
3574603,1
3574604,1
3578207,1
3578208,1
3578209,1
3578210,1
3578211,1
3578212,1
3578213,1
3578214,1
3578215,1
3578216,1
3578217,1
3578218,1
3578219,1
3578220,1
3578221,1
3578222,1
3578223,1
3581824,1
3581825,1
3581826,1
3581827,1
3581828,1
3581829,1
3581830,1
3581831,1
3581832,1
3581833,1
3581834,1
3581835,1
3581836,1
3581837,1
3581838,1
3581839,1
3581840,1
3581841,1
3585442,1
3585443,1
3585444,1
3585445,1
3585446,1
3585447,1
3585448,1
3585449,1
3585450,1
3585451,1
3585452,1
3585453,1
3585454,1
3585455,1
3585456,1
3585457,1
3585458,1
3589059,1
3589060,1
3589061,1
3589062,1
3589063,1
3589064,1
3589065,1
3589066,1
3589067,1
3589068,1
3589069,1
3589070,1
3589071,1
3589072,1
3589073,1
3589074,1
3589075,1
3589076,1
3592677,1
3592678,1
3592679,1
3592680,1
3592681,1
3592682,1
3592683,1
3592684,1
3592685,1
3592686,1
3592687,1
3592688,1
3592689,1
3592690,1
3592691,1
3592692,1
3592693,1
3592694,1
3596294,1
3596295,1
3596296,1
3596297,1
3596298,1
3596299,1
3596300,1
3596301,1
3596302,1
3596303,1
3596304,1
3596305,1
3596306,1
3596307,1
3596308,1
3596309,1
3596310,1
3596311,1
3596312,1
3599911,1
3599912,1
3599913,1
3599914,1
3599915,1
3599916,1
3599917,1
3599918,1
3599919,1
3599920,1
3599921,1
3599922,1
3599923,1
3599924,1
3599925,1
3599926,1
3599927,1
3599928,1
3599929,1
3603528,1
3603529,1
3603530,1
3603531,1
3603532,1
3603533,1
3603534,1
3603535,1
3603536,1
3603537,1
3603538,1
3603539,1
3603540,1
3603541,1
3603542,1
3603543,1
3603544,1
3603545,1
3603546,1
3603547,1
3607146,1
3607147,1
3607148,1
3607149,1
3607150,1
3607151,1
3607152,1
3607153,1
3607154,1
3607155,1
3607156,1
3607157,1
3607158,1
3607159,1
3607160,1
3607161,1
3607162,1
3607163,1
3607164,1
3610763,1
3610764,1
3610765,1
3610766,1
3610767,1
3610768,1
3610769,1
3610770,1
3610771,1
3610772,1
3610773,1
3610774,1
3610775,1
3610776,1
3610777,1
3610778,1
3610779,1
3610780,1
3610781,1
3614381,1
3614382,1
3614383,1
3614384,1
3614385,1
3614386,1
3614387,1
3614388,1
3614389,1
3614390,1
3614391,1
3614392,1
3614393,1
3614394,1
3614395,1
3614396,1
3614397,1
3614398,1
3614399,1
3617998,1
3617999,1
3618000,1
3618001,1
3618002,1
3618003,1
3618004,1
3618005,1
3618006,1
3618007,1
3618008,1
3618009,1
3618010,1
3618011,1
3618012,1
3618013,1
3618014,1
3618015,1
3618016,1
3621616,1
3621617,1
3621618,1
3621619,1
3621620,1
3621621,1
3621622,1
3621623,1
3621624,1
3621625,1
3621626,1
3621627,1
3621628,1
3621629,1
3621630,1
3621631,1
3621632,1
3621633,1
3621634,1
3625235,1
3625236,1
3625237,1
3625238,1
3625239,1
3625240,1
3625241,1
3625242,1
3625243,1
3625244,1
3625245,1
3625246,1
3625247,1
3625248,1
3625249,1
3625250,1
3625251,1
3628853,1
3628854,1
3628855,1
3628856,1
3628857,1
3628858,1
3628859,1
3628860,1
3628861,1
3628862,1
3628863,1
3628864,1
3628865,1
3628866,1
3628867,1
3628868,1
3628869,1
3632477,1
3632478,1
3632479,1
3632480,1
3632481,1
3632482,1
3632483,1
3632484,1
3632485,1
3632486,1
3636094,1
3636095,1
3636096,1
3636097,1
3636098,1
3636099,1
3636100,1
3636101,1
3636102,1
3636103,1
3636104,1
3639711,1
3639712,1
3639713,1
3639714,1
3639715,1
3639716,1
3639717,1
3639718,1
3639719,1
3639720,1
3639721,1
3639722,1
3643329,1
3643330,1
3643331,1
3643332,1
3643333,1
3643334,1
3643335,1
3643336,1
3643337,1
3643338,1
3643339,1
3643340,1
3646946,1
3646947,1
3646948,1
3646949,1
3646950,1
3646951,1
3646952,1
3646953,1
3646954,1
3646955,1
3646956,1
3646957,1
3646958,1
3650564,1
3650565,1
3650566,1
3650567,1
3650568,1
3650569,1
3650570,1
3650571,1
3650572,1
3650573,1
3650574,1
3650575,1
3654181,1
3654182,1
3654183,1
3654184,1
3654185,1
3654186,1
3654187,1
3654188,1
3654189,1
3654190,1
3654191,1
3654192,1
3654193,1
3657799,1
3657800,1
3657801,1
3657802,1
3657803,1
3657804,1
3657805,1
3657806,1
3657807,1
3657808,1
3657809,1
3657810,1
3661417,1
3661418,1
3661419,1
3661420,1
3661421,1
3661422,1
3661423,1
3661424,1
3661425,1
3661426,1
3661427,1
3661428,1
3665036,1
3665037,1
3665038,1
3665039,1
3665040,1
3665041,1
3665042,1
3665043,1
3665044,1
3665045,1
3665046,1
3668653,1
3668654,1
3668655,1
3668656,1
3668657,1
3668658,1
3668659,1
3668660,1
3668661,1
3668662,1
3668663,1
3672270,1
3672271,1
3672272,1
3672273,1
3672274,1
3672275,1
3672276,1
3672277,1
3672278,1
3672279,1
3672280,1
3675887,1
3675888,1
3675889,1
3675890,1
3675891,1
3675892,1
3675893,1
3675894,1
3675895,1
3675896,1
3675897,1
3675898,1
3679505,1
3679506,1
3679507,1
3679508,1
3679509,1
3679510,1
3679511,1
3679512,1
3679513,1
3679514,1
3679515,1
3683123,1
3683124,1
3683125,1
3683126,1
3683127,1
3683128,1
3683129,1
3683130,1
3683131,1
3683132,1
3686741,1
3686742,1
3686743,1
3686744,1
3686745,1
3686746,1
3686747,1
3686748,1
3686749,1
3686750,1
3690358,1
3690359,1
3690360,1
3690361,1
3690362,1
3690363,1
3690364,1
3690365,1
3690366,1
3690367,1
3690368,1
3693976,1
3693977,1
3693978,1
3693979,1
3693980,1
3693981,1
3693982,1
3693983,1
3693984,1
3693985,1
3697593,1
3697594,1
3697595,1
3697596,1
3697597,1
3697598,1
3697599,1
3697600,1
3697601,1
3697602,1
3697603,1
3701211,1
3701212,1
3701213,1
3701214,1
3701215,1
3701216,1
3701217,1
3701218,1
3701219,1
3701220,1
3701221,1
3704828,1
3704829,1
3704830,1
3704831,1
3704832,1
3704833,1
3704834,1
3704835,1
3704836,1
3704837,1
3704838,1
3708445,1
3708446,1
3708447,1
3708448,1
3708449,1
3708450,1
3708451,1
3708452,1
3708453,1
3708454,1
3708455,1
3712063,1
3712064,1
3712065,1
3712066,1
3712067,1
3712068,1
3712069,1
3712070,1
3712071,1
3712072,1
3715681,1
3715682,1
3715683,1
3715684,1
3715685,1
3715686,1
3715687,1
3715688,1
3715689,1
3715690,1
3719299,1
3719300,1
3719301,1
3719302,1
3719303,1
3719304,1
3719305,1
3719306,1
3719307,1
3719308,1
3722916,1
3722917,1
3722918,1
3722919,1
3722920,1
3722921,1
3722922,1
3722923,1
3722924,1
3722925,1
3726533,1
3726534,1
3726535,1
3726536,1
3726537,1
3726538,1
3726539,1
3726540,1
3726541,1
3726542,1
3730151,1
3730152,1
3730153,1
3730154,1
3730155,1
3730156,1
3730157,1
3730158,1
3730159,1
3730160,1
3733768,1
3733769,1
3733770,1
3733771,1
3733772,1
3733773,1
3733774,1
3733775,1
3733776,1
3733777,1
3737386,1
3737387,1
3737388,1
3737389,1
3737390,1
3737391,1
3737392,1
3737393,1
3737394,1
3737395,1
3741003,1
3741004,1
3741005,1
3741006,1
3741007,1
3741008,1
3741009,1
3741010,1
3741011,1
3741012,1
3744621,1
3744622,1
3744623,1
3744624,1
3744625,1
3744626,1
3744627,1
3744628,1
3744629,1
3744630,1
3748238,1
3748239,1
3748240,1
3748241,1
3748242,1
3748243,1
3748244,1
3748245,1
3748246,1
3748247,1
3751856,1
3751857,1
3751858,1
3751859,1
3751860,1
3751861,1
3751862,1
3751863,1
3751864,1
3751865,1
3755473,1
3755474,1
3755475,1
3755476,1
3755477,1
3755478,1
3755479,1
3755480,1
3755481,1
3755482,1
3755483,1
3759091,1
3759092,1
3759093,1
3759094,1
3759095,1
3759096,1
3759097,1
3759098,1
3759099,1
3759100,1
3762708,1
3762709,1
3762710,1
3762711,1
3762712,1
3762713,1
3762714,1
3762715,1
3762716,1
3762717,1
3762718,1
3766326,1
3766327,1
3766328,1
3766329,1
3766330,1
3766331,1
3766332,1
3766333,1
3766334,1
3766335,1
3766336,1
3769943,1
3769944,1
3769945,1
3769946,1
3769947,1
3769948,1
3769949,1
3769950,1
3769951,1
3769952,1
3769953,1
3773561,1
3773562,1
3773563,1
3773564,1
3773565,1
3773566,1
3773567,1
3773568,1
3773569,1
3773570,1
3777178,1
3777179,1
3777180,1
3777181,1
3777182,1
3777183,1
3777184,1
3777185,1
3777186,1
3777187,1
3777188,1
3780795,1
3780796,1
3780797,1
3780798,1
3780799,1
3780800,1
3780801,1
3780802,1
3780803,1
3780804,1
3780805,1
3784412,1
3784413,1
3784414,1
3784415,1
3784416,1
3784417,1
3784418,1
3784419,1
3784420,1
3784421,1
3784422,1
3788029,1
3788030,1
3788031,1
3788032,1
3788033,1
3788034,1
3788035,1
3788036,1
3788037,1
3788038,1
3788039,1
3788040,1
3791646,1
3791647,1
3791648,1
3791649,1
3791650,1
3791651,1
3791652,1
3791653,1
3791654,1
3791655,1
3791656,1
3791657,1
3791658,1
3791659,1
3795263,1
3795264,1
3795265,1
3795266,1
3795267,1
3795268,1
3795269,1
3795270,1
3795271,1
3795272,1
3795273,1
3795274,1
3795275,1
3795276,1
3795277,1
3798881,1
3798882,1
3798883,1
3798884,1
3798885,1
3798886,1
3798887,1
3798888,1
3798889,1
3798890,1
3798891,1
3798892,1
3798893,1
3798894,1
3802498,1
3802499,1
3802500,1
3802501,1
3802502,1
3802503,1
3802504,1
3802505,1
3802506,1
3802507,1
3802508,1
3802509,1
3802510,1
3802511,1
3802512,1
3806115,1
3806116,1
3806117,1
3806118,1
3806119,1
3806120,1
3806121,1
3806122,1
3806123,1
3806124,1
3806125,1
3806126,1
3806127,1
3806128,1
3806129,1
3809733,1
3809734,1
3809735,1
3809736,1
3809737,1
3809738,1
3809739,1
3809740,1
3809741,1
3809742,1
3809743,1
3809744,1
3809745,1
3809746,1
3809747,1
3813350,1
3813351,1
3813352,1
3813353,1
3813354,1
3813355,1
3813356,1
3813357,1
3813358,1
3813359,1
3813360,1
3813361,1
3813362,1
3813363,1
3813364,1
3816967,1
3816968,1
3816969,1
3816970,1
3816971,1
3816972,1
3816973,1
3816974,1
3816975,1
3816976,1
3816977,1
3816978,1
3816979,1
3816980,1
3816981,1
3820585,1
3820586,1
3820587,1
3820588,1
3820589,1
3820590,1
3820591,1
3820592,1
3820593,1
3820594,1
3820595,1
3820596,1
3820597,1
3820598,1
3820599,1
3824202,1
3824203,1
3824204,1
3824205,1
3824206,1
3824207,1
3824208,1
3824209,1
3824210,1
3824211,1
3824212,1
3824213,1
3824214,1
3824215,1
3824216,1
3827819,1
3827820,1
3827821,1
3827822,1
3827823,1
3827824,1
3827825,1
3827826,1
3827827,1
3827828,1
3827829,1
3827830,1
3827831,1
3827832,1
3827833,1
3827834,1
3827835,1
3831437,1
3831438,1
3831439,1
3831440,1
3831441,1
3831442,1
3831443,1
3831444,1
3831445,1
3831446,1
3831447,1
3831448,1
3831449,1
3831450,1
3831451,1
3831452,1
3831453,1
3835055,1
3835056,1
3835057,1
3835058,1
3835059,1
3835060,1
3835061,1
3835062,1
3835063,1
3835064,1
3835065,1
3835066,1
3835067,1
3835068,1
3835069,1
3835070,1
3838672,1
3838673,1
3838674,1
3838675,1
3838676,1
3838677,1
3838678,1
3838679,1
3838680,1
3838681,1
3838682,1
3838683,1
3838684,1
3838685,1
3838686,1
3838687,1
3838688,1
3842290,1
3842291,1
3842292,1
3842293,1
3842294,1
3842295,1
3842296,1
3842297,1
3842298,1
3842299,1
3842300,1
3842301,1
3842302,1
3842303,1
3842304,1
3842305,1
3842306,1
3845908,1
3845909,1
3845910,1
3845911,1
3845912,1
3845913,1
3845914,1
3845915,1
3845916,1
3845917,1
3845918,1
3845919,1
3845920,1
3845921,1
3845922,1
3845923,1
3849527,1
3849528,1
3849529,1
3849530,1
3849531,1
3849532,1
3849533,1
3849534,1
3849535,1
3849536,1
3849537,1
3849538,1
3849539,1
3849540,1
3849541,1
3853146,1
3853147,1
3853148,1
3853149,1
3853150,1
3853151,1
3853152,1
3853153,1
3853154,1
3853155,1
3853156,1
3853157,1
3853158,1
3853159,1
3856766,1
3856767,1
3856768,1
3856769,1
3856770,1
3856771,1
3856772,1
3856773,1
3856774,1
3856775,1
3856776,1
3860384,1
3860385,1
3860386,1
3860387,1
3860388,1
3860389,1
3860390,1
3860391,1
3860392,1
3860393,1
3864002,1
3864003,1
3864004,1
3864005,1
3864006,1
3864007,1
3864008,1
3864009,1
3864010,1
3864011,1
3867619,1
3867620,1
3867621,1
3867622,1
3867623,1
3867624,1
3867625,1
3867626,1
3867627,1
3867628,1
3867629,1
3871237,1
3871238,1
3871239,1
3871240,1
3871241,1
3871242,1
3871243,1
3871244,1
3871245,1
3871246,1
3871247,1
3874854,1
3874855,1
3874856,1
3874857,1
3874858,1
3874859,1
3874860,1
3874861,1
3874862,1
3874863,1
3874864,1
3878472,1
3878473,1
3878474,1
3878475,1
3878476,1
3878477,1
3878478,1
3878479,1
3878480,1
3878481,1
3878482,1
3882089,1
3882090,1
3882091,1
3882092,1
3882093,1
3882094,1
3882095,1
3882096,1
3882097,1
3882098,1
3882099,1
3885706,1
3885707,1
3885708,1
3885709,1
3885710,1
3885711,1
3885712,1
3885713,1
3885714,1
3885715,1
3885716,1
3889323,1
3889324,1
3889325,1
3889326,1
3889327,1
3889328,1
3889329,1
3889330,1
3889331,1
3889332,1
3889333,1
3892940,1
3892941,1
3892942,1
3892943,1
3892944,1
3892945,1
3892946,1
3892947,1
3892948,1
3892949,1
3892950,1
3896557,1
3896558,1
3896559,1
3896560,1
3896561,1
3896562,1
3896563,1
3896564,1
3896565,1
3896566,1
3900174,1
3900175,1
3900176,1
3900177,1
3900178,1
3900179,1
3900180,1
3900181,1
3900182,1
3900183,1
3903792,1
3903793,1
3903794,1
3903795,1
3903796,1
3903797,1
3903798,1
3903799,1
3903800,1
3903801,1
3907409,1
3907410,1
3907411,1
3907412,1
3907413,1
3907414,1
3907415,1
3907416,1
3907417,1
3907418,1
3911026,1
3911027,1
3911028,1
3911029,1
3911030,1
3911031,1
3911032,1
3911033,1
3911034,1
3911035,1
3911036,1
3914644,1
3914645,1
3914646,1
3914647,1
3914648,1
3914649,1
3914650,1
3914651,1
3914652,1
3914653,1
3914654,1
3918262,1
3918263,1
3918264,1
3918265,1
3918266,1
3918267,1
3918268,1
3918269,1
3918270,1
3918271,1
3918272,1
3921879,1
3921880,1
3921881,1
3921882,1
3921883,1
3921884,1
3921885,1
3921886,1
3921887,1
3921888,1
3921889,1
3925497,1
3925498,1
3925499,1
3925500,1
3925501,1
3925502,1
3925503,1
3925504,1
3925505,1
3925506,1
3925507,1
3929114,1
3929115,1
3929116,1
3929117,1
3929118,1
3929119,1
3929120,1
3929121,1
3929122,1
3929123,1
3929124,1
3929125,1
3932732,1
3932733,1
3932734,1
3932735,1
3932736,1
3932737,1
3932738,1
3932739,1
3932740,1
3932741,1
3932742,1
3936350,1
3936351,1
3936352,1
3936353,1
3936354,1
3936355,1
3936356,1
3936357,1
3936358,1
3936359,1
3936360,1
3939967,1
3939968,1
3939969,1
3939970,1
3939971,1
3939972,1
3939973,1
3939974,1
3939975,1
3939976,1
3939977,1
3939978,1
3939979,1
3943585,1
3943586,1
3943587,1
3943588,1
3943589,1
3943590,1
3943591,1
3943592,1
3943593,1
3943594,1
3943595,1
3943596,1
3943597,1
3947203,1
3947204,1
3947205,1
3947206,1
3947207,1
3947208,1
3947209,1
3947210,1
3947211,1
3947212,1
3947213,1
3947214,1
3947215,1
3950821,1
3950822,1
3950823,1
3950824,1
3950825,1
3950826,1
3950827,1
3950828,1
3950829,1
3950830,1
3950831,1
3950832,1
3950833,1
3954439,1
3954440,1
3954441,1
3954442,1
3954443,1
3954444,1
3954445,1
3954446,1
3954447,1
3954448,1
3954449,1
3954450,1
3954451,1
3958057,1
3958058,1
3958059,1
3958060,1
3958061,1
3958062,1
3958063,1
3958064,1
3958065,1
3958066,1
3958067,1
3958068,1
3958069,1
3961674,1
3961675,1
3961676,1
3961677,1
3961678,1
3961679,1
3961680,1
3961681,1
3961682,1
3961683,1
3961684,1
3961685,1
3961686,1
3961687,1
3965293,1
3965294,1
3965295,1
3965296,1
3965297,1
3965298,1
3965299,1
3965300,1
3965301,1
3965302,1
3965303,1
3965304,1
3968911,1
3968912,1
3968913,1
3968914,1
3968915,1
3968916,1
3968917,1
3968918,1
3968919,1
3968920,1
3968921,1
3968922,1
3968923,1
3972529,1
3972530,1
3972531,1
3972532,1
3972533,1
3972534,1
3972535,1
3972536,1
3972537,1
3972538,1
3972539,1
3972540,1
3972541,1
3972542,1
3976147,1
3976148,1
3976149,1
3976150,1
3976151,1
3976152,1
3976153,1
3976154,1
3976155,1
3976156,1
3976157,1
3976158,1
3976159,1
3976160,1
3979765,1
3979766,1
3979767,1
3979768,1
3979769,1
3979770,1
3979771,1
3979772,1
3979773,1
3979774,1
3979775,1
3979776,1
3979777,1
3979778,1
3979779,1
3979780,1
3983383,1
3983384,1
3983385,1
3983386,1
3983387,1
3983388,1
3983389,1
3983390,1
3983391,1
3983392,1
3983393,1
3983394,1
3983395,1
3983396,1
3983397,1
3987001,1
3987002,1
3987003,1
3987004,1
3987005,1
3987006,1
3987007,1
3987008,1
3987009,1
3987010,1
3987011,1
3987012,1
3987013,1
3987014,1
3987015,1
3987016,1
3990618,1
3990619,1
3990620,1
3990621,1
3990622,1
3990623,1
3990624,1
