cell_id,presence
825592,1
829197,1
829207,1
832814,1
832817,1
832823,1
836431,1
836432,1
836433,1
836439,1
836440,1
840036,1
840037,1
840047,1
840048,1
840054,1
840055,1
843651,1
843652,1
843653,1
843663,1
843664,1
843670,1
843671,1
847267,1
847268,1
847269,1
847270,1
847271,1
847279,1
847285,1
847286,1
847287,1
850882,1
850883,1
850884,1
850885,1
850886,1
850887,1
850888,1
850890,1
850892,1
850893,1
850894,1
850895,1
850896,1
850897,1
850898,1
850901,1
850903,1
854497,1
854498,1
854499,1
854500,1
854501,1
854502,1
854503,1
854504,1
854506,1
854507,1
854508,1
854509,1
854512,1
854513,1
854514,1
854516,1
854519,1
854520,1
854521,1
854522,1
858113,1
858114,1
858115,1
858116,1
858117,1
858118,1
858119,1
858120,1
858121,1
858128,1
858130,1
858131,1
858132,1
858137,1
858140,1
861728,1
861729,1
861730,1
861731,1
861732,1
861733,1
861734,1
861735,1
861736,1
861738,1
861743,1
861748,1
861752,1
861753,1
861755,1
865343,1
865344,1
865345,1
865346,1
865347,1
865348,1
865349,1
865350,1
865351,1
865363,1
865368,1
865369,1
865370,1
865373,1
868959,1
868960,1
868961,1
868962,1
868963,1
868964,1
868965,1
868966,1
868967,1
868968,1
868975,1
868978,1
868979,1
868984,1
868985,1
868986,1
868987,1
872574,1
872575,1
872576,1
872577,1
872578,1
872579,1
872580,1
872581,1
872582,1
872583,1
872584,1
872585,1
872588,1
872594,1
872601,1
872602,1
872603,1
876190,1
876191,1
876192,1
876193,1
876194,1
876195,1
876196,1
876197,1
876198,1
876199,1
876200,1
876205,1
876210,1
876216,1
876217,1
879805,1
879806,1
879807,1
879808,1
879809,1
879810,1
879811,1
879812,1
879813,1
879814,1
879815,1
879816,1
879822,1
879825,1
879826,1
879827,1
879831,1
879832,1
879833,1
883421,1
883422,1
883423,1
883424,1
883425,1
883426,1
883427,1
883428,1
883429,1
883430,1
883431,1
883432,1
883433,1
883441,1
883447,1
883448,1
883449,1
887036,1
887037,1
887038,1
887039,1
887040,1
887041,1
887042,1
887043,1
887044,1
887045,1
887046,1
887047,1
887048,1
887055,1
887056,1
887057,1
887061,1
887062,1
887063,1
887064,1
887065,1
887066,1
890652,1
890653,1
890654,1
890655,1
890656,1
890657,1
890658,1
890659,1
890660,1
890661,1
890662,1
890663,1
890664,1
890666,1
890667,1
890671,1
890672,1
890676,1
890677,1
890678,1
890679,1
894267,1
894268,1
894269,1
894270,1
894271,1
894272,1
894273,1
894274,1
894275,1
894276,1
894277,1
894278,1
894279,1
894287,1
894290,1
894291,1
894292,1
894293,1
894294,1
894295,1
894296,1
894297,1
897883,1
897884,1
897885,1
897886,1
897887,1
897888,1
897889,1
897890,1
897891,1
897892,1
897893,1
897894,1
897896,1
897897,1
897898,1
897903,1
897904,1
897905,1
897906,1
897907,1
897912,1
897914,1
897915,1
901498,1
901499,1
901500,1
901501,1
901502,1
901503,1
901504,1
901505,1
901506,1
901507,1
901508,1
901509,1
901510,1
901511,1
901512,1
901513,1
901519,1
901520,1
901521,1
901523,1
901524,1
901530,1
901531,1
905114,1
905115,1
905116,1
905117,1
905118,1
905119,1
905120,1
905121,1
905122,1
905123,1
905124,1
905125,1
905126,1
905127,1
905128,1
905129,1
905134,1
905135,1
905143,1
905147,1
905149,1
908729,1
908730,1
908731,1
908732,1
908733,1
908734,1
908735,1
908736,1
908737,1
908738,1
908739,1
908740,1
908741,1
908742,1
908743,1
908744,1
908745,1
908750,1
908751,1
908752,1
908754,1
908759,1
908763,1
908764,1
912345,1
912346,1
912347,1
912348,1
912349,1
912350,1
912351,1
912352,1
912353,1
912354,1
912355,1
912356,1
912357,1
912358,1
912359,1
912360,1
912361,1
912365,1
912366,1
912367,1
912370,1
915960,1
915961,1
915962,1
915963,1
915964,1
915965,1
915966,1
915967,1
915968,1
915969,1
915970,1
915971,1
915972,1
915973,1
915974,1
915975,1
915976,1
915977,1
915981,1
915982,1
915983,1
915984,1
915985,1
915986,1
915991,1
915992,1
915993,1
915994,1
915995,1
915996,1
919576,1
919577,1
919578,1
919579,1
919580,1
919581,1
919582,1
919583,1
919584,1
919585,1
919586,1
919587,1
919588,1
919589,1
919590,1
919591,1
919592,1
919593,1
919595,1
919596,1
919597,1
919598,1
919599,1
919601,1
919602,1
919603,1
919604,1
919605,1
919606,1
923192,1
923193,1
923194,1
923195,1
923196,1
923197,1
923198,1
923199,1
923200,1
923201,1
923202,1
923203,1
923204,1
923205,1
923206,1
923207,1
923208,1
923209,1
923211,1
923212,1
923213,1
923215,1
923216,1
923217,1
923220,1
923222,1
923225,1
926807,1
926808,1
926809,1
926810,1
926811,1
926812,1
926813,1
926814,1
926815,1
926816,1
926817,1
926818,1
926819,1
926820,1
926821,1
926822,1
926823,1
926824,1
926825,1
926827,1
926828,1
926829,1
926832,1
926833,1
926838,1
926839,1
926845,1
930423,1
930424,1
930425,1
930426,1
930427,1
930428,1
930429,1
930430,1
930431,1
930432,1
930433,1
930434,1
930435,1
930436,1
930437,1
930438,1
930439,1
930440,1
930441,1
930442,1
930443,1
930444,1
930446,1
930447,1
930448,1
930449,1
930454,1
930455,1
930460,1
934038,1
934039,1
934040,1
934041,1
934042,1
934043,1
934044,1
934045,1
934046,1
934047,1
934048,1
934049,1
934050,1
934051,1
934052,1
934053,1
934054,1
934055,1
934056,1
934057,1
934058,1
934059,1
934060,1
934061,1
934062,1
934063,1
934066,1
934071,1
934072,1
934075,1
934079,1
934081,1
937654,1
937655,1
937656,1
937657,1
937658,1
937659,1
937660,1
937661,1
937662,1
937663,1
937664,1
937665,1
937666,1
937667,1
937668,1
937669,1
937670,1
937671,1
937672,1
937673,1
937674,1
937676,1
937677,1
937679,1
937680,1
937681,1
937683,1
937687,1
937688,1
937689,1
937690,1
937705,1
941270,1
941271,1
941272,1
941273,1
941274,1
941275,1
941276,1
941277,1
941278,1
941279,1
941280,1
941281,1
941282,1
941283,1
941284,1
941285,1
941286,1
941287,1
941288,1
941289,1
941290,1
941291,1
941292,1
941293,1
941294,1
941297,1
941298,1
941304,1
941305,1
941309,1
941310,1
944886,1
944887,1
944888,1
944889,1
944890,1
944891,1
944892,1
944893,1
944894,1
944895,1
944896,1
944897,1
944898,1
944899,1
944900,1
944901,1
944902,1
944903,1
944904,1
944905,1
944906,1
944907,1
944908,1
944909,1
944910,1
944911,1
944912,1
944919,1
944920,1
944924,1
948502,1
948503,1
948504,1
948505,1
948506,1
948507,1
948508,1
