prob,cell_id
0.02,1619659
0.02,1619660
0.02,1623274
0.02,1623275
0.02,1623276
0.02,1623277
0.02,1623278
0.02,1626892
0.02,1626893
0.02,1626894
0.02,1626895
0.02,1630510
0.02,1630511
0.02,1630512
0.02,1630513
0.01,1612425
0.01,1612426
0.01,1612427
0.01,1612428
0.01,1616043
0.01,1616044
0.01,1616045
0.01,1616046
0.01,1619661
0.01,1619662
0.01,1619663
0.01,1619664
0.01,1623279
0.01,1623280
0.01,1623281
0.01,1623282
0.01,1626896
0.01,1626897
0.01,1626898
0.01,1626899
0.01,1626900
0.01,1630514
0.01,1630515
0.01,1630516
0.01,1630517
0.01,1630518
0.07,1612429
0.07,1612430
0.07,1612431
0.07,1612432
0.07,1612433
0.07,1616047
0.07,1616048
0.07,1616049
0.07,1616050
0.07,1616051
0.07,1619665
0.07,1619666
0.07,1619667
0.07,1619668
0.07,1623283
0.07,1623284
0.07,1623285
0.07,1623286
0.07,1626901
0.07,1626902
0.07,1626903
0.07,1626904
0.07,1630519
0.07,1630520
0.07,1630521
0.07,1630522
0.07,1612434
0.07,1612435
0.07,1612436
0.07,1612437
0.07,1616052
0.07,1616053
0.07,1616054
0.07,1616055
0.07,1619669
0.07,1619670
0.07,1619671
0.07,1619672
0.07,1619673
0.07,1623287
0.07,1623288
0.07,1623289
0.07,1623290
0.07,1623291
0.07,1626905
0.07,1626906
0.07,1626907
0.07,1626908
0.07,1630523
0.07,1630524
0.07,1630525
0.07,1630526
0.06,1612438
0.06,1612439
0.06,1612440
0.06,1612441
0.06,1616056
0.06,1616057
0.06,1616058
0.06,1616059
0.06,1619674
0.06,1619675
0.06,1619676
0.06,1619677
0.06,1623292
0.06,1623293
0.06,1623294
0.06,1623295
0.06,1626909
0.06,1626910
0.06,1626911
0.06,1626912
0.06,1626913
0.06,1630527
0.06,1630528
0.06,1630529
0.06,1630530
0.02,1612442
0.02,1612443
0.02,1612444
0.02,1612445
0.02,1612446
0.02,1616060
0.02,1616061
0.02,1616062
0.02,1616063
0.02,1616064
0.02,1619678
0.02,1619679
0.02,1619680
0.02,1619681
0.02,1623296
0.02,1623297
0.02,1623298
0.02,1623299
0.02,1626914
0.02,1626915
0.02,1626916
0.02,1626917
0.02,1630531
0.02,1630532
0.02,1630533
0.02,1630534
0.02,1630535
0.08,1612480
0.08,1616098
0.08,1619716
0.33,1612481
0.33,1612482
0.33,1612483
0.33,1612484
0.33,1616099
0.33,1616100
0.33,1616101
0.33,1616102
0.33,1619717
0.33,1619718
0.33,1619719
0.33,1619720
0.33,1623335
0.33,1623336
0.33,1623337
0.33,1623338
0.33,1626953
0.33,1626954
0.33,1626955
0.33,1626956
0.33,1630571
0.33,1630572
0.33,1630573
0.33,1630574
0.52,1612563
0.52,1612564
0.52,1612565
0.52,1612566
0.52,1616181
0.52,1616182
0.52,1616183
0.52,1616184
0.52,1619799
0.52,1619800
0.52,1619801
0.52,1619802
0.52,1623417
0.52,1623418
0.52,1623419
0.52,1623420
0.52,1627035
0.52,1627036
0.52,1627038
0.52,1630652
0.52,1630653
0.52,1630654
0.52,1630655
0.53,1612567
0.53,1612568
0.53,1612569
0.53,1612570
0.53,1612571
0.53,1616185
0.53,1616186
0.53,1616187
0.53,1616188
0.53,1619803
0.53,1619804
0.53,1619805
0.53,1619806
0.53,1623421
0.53,1623422
0.53,1623423
0.53,1623424
0.53,1627039
0.53,1627040
0.53,1627041
0.53,1627042
0.53,1630657
0.53,1630658
0.53,1630659
0.53,1630660
0.52,1612572
0.52,1612573
0.52,1612574
0.52,1612575
0.52,1616189
0.52,1616190
0.52,1616191
0.52,1616192
0.52,1616193
0.52,1619807
0.52,1619808
0.52,1619809
0.52,1619810
0.52,1619811
0.52,1623425
0.52,1623426
0.52,1623427
0.52,1623428
0.52,1623429
0.52,1627043
0.52,1627044
0.52,1627045
0.52,1627046
0.52,1630661
0.52,1630662
0.52,1630663
0.35,1619824
0.35,1623442
0.35,1627059
0.35,1627060
0.35,1630677
0.27,1612591
0.27,1612592
0.27,1616207
0.27,1616208
0.27,1616209
0.27,1616210
0.27,1619825
0.27,1619826
0.27,1619827
0.27,1619828
0.27,1623443
0.27,1623444
0.27,1623445
0.27,1623446
0.27,1627061
0.27,1627062
0.27,1627063
0.27,1627064
0.27,1630678
0.27,1630679
0.27,1630680
0.27,1630681
0.27,1630682
0.27,1612593
0.27,1612594
0.27,1612595
0.27,1612596
0.27,1616211
0.27,1616212
0.27,1616213
0.27,1616214
0.27,1619829
0.27,1619830
0.27,1619831
0.27,1619832
0.27,1623447
0.27,1623448
0.27,1623449
0.27,1623450
0.27,1627065
0.27,1627066
0.27,1627067
0.27,1627068
0.27,1630683
0.27,1630684
0.27,1630685
0.27,1630686
0.01,1634128
0.01,1634129
0.01,1634130
0.01,1634131
0.01,1637745
0.01,1637746
0.01,1637747
0.01,1637748
0.01,1637749
0.01,1641363
0.01,1641364
0.01,1641365
0.01,1641366
0.01,1641367
0.01,1644981
0.01,1644982
0.01,1644983
0.01,1644984
0.01,1648599
0.01,1648600
0.01,1648601
0.01,1648602
0.03,1634132
0.03,1634133
0.03,1634134
0.03,1634135
0.03,1637750
0.03,1637751
0.03,1637752
0.03,1637753
0.03,1641368
0.03,1641369
0.03,1641370
0.03,1641371
0.03,1644985
0.03,1644986
0.03,1644987
0.03,1644988
0.03,1644989
0.03,1648603
0.03,1648604
0.03,1648605
0.03,1648606
0.06,1634136
0.06,1634137
0.06,1634138
0.06,1634139
0.06,1634140
0.06,1637754
0.06,1637755
0.06,1637756
0.06,1637757
0.06,1641372
0.06,1641373
0.06,1641374
0.06,1641375
0.06,1644990
0.06,1644991
0.06,1644992
0.06,1644993
0.06,1648607
0.06,1648608
0.06,1648609
0.06,1648610
0.06,1648611
0.08,1634141
0.08,1634142
0.08,1634143
0.08,1634144
0.08,1637758
0.08,1637759
0.08,1637760
0.08,1637761
0.08,1637762
0.08,1641376
0.08,1641377
0.08,1641378
0.08,1641379
0.08,1641380
0.08,1644994
0.08,1644995
0.08,1644996
0.08,1644997
0.08,1648612
0.08,1648613
0.08,1648614
0.08,1648615
0.09,1634145
0.09,1634146
0.09,1634147
0.09,1634148
0.09,1637763
0.09,1637764
0.09,1637765
0.09,1637766
0.09,1641381
0.09,1641382
0.09,1641383
0.09,1641384
0.09,1644998
0.09,1644999
0.09,1645000
0.09,1645001
0.09,1645002
0.09,1648616
0.09,1648617
0.09,1648618
0.09,1648619
0.09,1634149
0.09,1634150
0.09,1634151
0.09,1634152
0.09,1634153
0.09,1637767
0.09,1637768
0.09,1637769
0.09,1637770
0.09,1641385
0.09,1641386
0.09,1641387
0.09,1641388
0.09,1645003
0.09,1645004
0.09,1645005
0.09,1645006
0.09,1648620
0.09,1648621
0.09,1648622
0.09,1648623
0.09,1648624
0.02,1634154
0.02,1634155
0.02,1634156
0.02,1634157
0.02,1637771
0.02,1637772
0.02,1637773
0.02,1637774
0.02,1637775
0.02,1641389
0.02,1641390
0.02,1641391
0.02,1641392
0.02,1641393
0.02,1645007
0.02,1645008
0.02,1645009
0.02,1645010
0.02,1648625
0.02,1648626
0.02,1648627
0.02,1648628
0.01,1634158
0.01,1634159
0.01,1634160
0.01,1634161
0.01,1637776
0.01,1637777
0.01,1637778
0.01,1637779
0.01,1641394
0.01,1641395
0.01,1641396
0.01,1641397
0.01,1645011
0.01,1645012
0.01,1645013
0.01,1645014
0.01,1645015
0.01,1648629
0.01,1648630
0.01,1648631
0.01,1648632
0.01,1648633
0.01,1634162
0.01,1634163
0.01,1634164
0.01,1634165
0.01,1634166
0.01,1637780
0.01,1637781
0.01,1637782
0.01,1637783
0.01,1641398
0.01,1641399
0.01,1641400
0.01,1641401
0.01,1645016
0.01,1645017
0.01,1645018
0.01,1645019
0.01,1648634
0.01,1648635
0.01,1648636
0.01,1648637
0.02,1637789
0.02,1637790
0.02,1641407
0.02,1641408
0.02,1645024
0.02,1645025
0.02,1645026
0.02,1648642
0.02,1648643
0.37,1634190
0.37,1634191
0.37,1634192
0.37,1637808
0.37,1637809
0.37,1641427
0.43,1634193
0.43,1634194
0.43,1634195
0.43,1634196
0.43,1637810
0.43,1637811
0.43,1637812
0.43,1637813
0.43,1637814
0.43,1641428
0.43,1641429
0.43,1641430
0.43,1641431
0.43,1641432
0.43,1645046
0.43,1645047
0.43,1645048
0.43,1645049
0.43,1648664
0.43,1648665
0.43,1648666
0.43,1648667
0.48,1634206
0.48,1634207
0.48,1634208
0.48,1634209
0.48,1637823
0.48,1637824
0.48,1637825
0.48,1637826
0.48,1637827
0.48,1641441
0.48,1641442
0.48,1641443
0.48,1641444
0.48,1641445
0.48,1645059
0.48,1645060
0.48,1645061
0.48,1645062
0.48,1648677
0.48,1648678
0.48,1648679
0.48,1648680
0.58,1634257
0.58,1634258
0.58,1634259
0.58,1634260
0.58,1634261
0.58,1637875
0.58,1637876
0.58,1637877
0.58,1637878
0.58,1637879
0.58,1641493
0.58,1641494
0.58,1641495
0.58,1641496
0.58,1641497
0.58,1645111
0.58,1645112
0.58,1645113
0.58,1645114
0.58,1648729
0.58,1648730
0.58,1648731
0.58,1648732
0.57,1634262
0.57,1634263
0.57,1634264
0.57,1634265
0.57,1637880
0.57,1637881
0.57,1637882
0.57,1637883
0.57,1641498
0.57,1641499
0.57,1641500
0.57,1641501
0.57,1645115
0.57,1645116
0.57,1645117
0.57,1645118
0.57,1645119
0.57,1648733
0.57,1648734
0.57,1648735
0.57,1648736
0.57,1648737
0.55,1634270
0.55,1634271
0.55,1634272
0.55,1634273
0.55,1634274
0.55,1637888
0.55,1637889
0.55,1637890
0.55,1637891
0.55,1637892
0.55,1641506
0.55,1641507
0.55,1641508
0.55,1641509
0.55,1641510
0.55,1645124
0.55,1645125
0.55,1645126
0.55,1645127
0.55,1648742
0.55,1648743
0.55,1648744
0.55,1648745
0.55,1634275
0.55,1634276
0.55,1634277
0.55,1634278
0.55,1637893
0.55,1637894
0.55,1637895
0.55,1641511
0.55,1641512
0.55,1641513
0.55,1645128
0.55,1645129
0.55,1645130
0.55,1648746
0.55,1648747
0.55,1648748
0.54,1634279
0.41,1634295
0.41,1637913
0.41,1641531
0.41,1645149
0.41,1648767
0.33,1634296
0.33,1634297
0.33,1634298
0.33,1634299
0.33,1634300
0.33,1637914
0.33,1637915
0.33,1637916
0.33,1637917
0.33,1637918
0.33,1641532
0.33,1641533
0.33,1641534
0.33,1641535
0.33,1641536
0.33,1645150
0.33,1645151
0.33,1645152
0.33,1645153
0.33,1648768
0.33,1648769
0.33,1648770
0.33,1648771
0.01,1652217
0.01,1652218
0.01,1652219
0.01,1652220
0.01,1655838
0.01,1670309
0.04,1652221
0.04,1652222
0.04,1652223
0.04,1652224
0.04,1655839
0.04,1655840
0.04,1655841
0.04,1655842
0.04,1666695
0.04,1670311
0.04,1670313
0.04,1652225
0.04,1652226
0.04,1652227
0.04,1652228
0.04,1652229
0.04,1655843
0.04,1655844
0.04,1655845
0.04,1655846
0.04,1659461
0.04,1659462
0.04,1659463
0.04,1659464
0.04,1663079
0.04,1663080
0.04,1663081
0.04,1663082
0.04,1666696
0.04,1666697
0.04,1666698
0.04,1666699
0.04,1666700
0.04,1670314
0.04,1670315
0.04,1670316
0.04,1670317
0.04,1670318
0.07,1652230
0.07,1652231
0.07,1652232
0.07,1652233
0.07,1655847
0.07,1655848
0.07,1655849
0.07,1655850
0.07,1655851
0.07,1659465
0.07,1659466
0.07,1659467
0.07,1659468
0.07,1659469
0.07,1663083
0.07,1663084
0.07,1663085
0.07,1663086
0.07,1666701
0.07,1666702
0.07,1666703
0.07,1666704
0.07,1670319
0.07,1670320
0.07,1670321
0.07,1670322
0.07,1652234
0.07,1652235
0.07,1652236
0.07,1652237
0.07,1655852
0.07,1655853
0.07,1655854
0.07,1655855
0.07,1659470
0.07,1659471
0.07,1659472
0.07,1659473
0.07,1663087
0.07,1663088
0.07,1663089
0.07,1663090
0.07,1663091
0.07,1666705
0.07,1666706
0.07,1666707
0.07,1666708
0.07,1670323
0.07,1670324
0.07,1670325
0.07,1670326
0.05,1652238
0.05,1652239
0.05,1652240
0.05,1652241
0.05,1652242
0.05,1655856
0.05,1655857
0.05,1655858
0.05,1655859
0.05,1659474
0.05,1659475
0.05,1659476
0.05,1659477
0.05,1663092
0.05,1663093
0.05,1663094
0.05,1663095
0.05,1666709
0.05,1666710
0.05,1666711
0.05,1666712
0.05,1666713
0.05,1670327
0.05,1670328
0.05,1670329
0.05,1670330
0.05,1670331
0.05,1652243
0.05,1652244
0.05,1652245
0.05,1652246
0.05,1655860
0.05,1655861
0.05,1655862
0.05,1655863
0.05,1655864
0.05,1659478
0.05,1659479
0.05,1659480
0.05,1659481
0.05,1659482
0.05,1663096
0.05,1663097
0.05,1663098
0.05,1663099
0.05,1666714
0.05,1666715
0.05,1666716
0.05,1666717
0.05,1670332
0.05,1670333
0.05,1670334
0.05,1670335
0.06,1652247
0.06,1652248
0.06,1652249
0.06,1652250
0.06,1655865
0.06,1655866
0.06,1655867
0.06,1655868
0.06,1659483
0.06,1659484
0.06,1659485
0.06,1659486
0.06,1663100
0.06,1663101
0.06,1663102
0.06,1663103
0.06,1663104
0.06,1666718
0.06,1666719
0.06,1666720
0.06,1666721
0.06,1666722
0.06,1670336
0.06,1670337
0.06,1670338
0.06,1670339
0.05,1652260
0.05,1652261
0.05,1655878
0.05,1655879
0.05,1659496
0.05,1659497
0.05,1659498
0.05,1663113
0.05,1663114
0.05,1663115
0.05,1663116
0.05,1666731
0.05,1666732
0.05,1666733
0.05,1666734
0.05,1670349
0.05,1670350
0.05,1670351
0.05,1670352
0.47,1652282
0.47,1652283
0.47,1652284
0.47,1652285
0.47,1655901
0.47,1655902
0.47,1655903
0.47,1659519
0.47,1659520
0.47,1659521
0.47,1663137
0.47,1663138
0.47,1663139
0.47,1666755
0.47,1666756
0.47,1670374
0.53,1652295
0.53,1652296
0.53,1652297
0.53,1652298
0.53,1655913
0.53,1655914
0.53,1655915
0.53,1655916
0.53,1659530
0.53,1659531
0.53,1659532
0.53,1659533
0.53,1659534
0.53,1663148
0.53,1663149
0.53,1663150
0.53,1663151
0.53,1663152
0.53,1666766
0.53,1666767
0.53,1666768
0.53,1666769
0.53,1670384
0.53,1670385
0.53,1670386
0.53,1670387
0.6,1652347
0.6,1652348
0.6,1652349
0.6,1652350
0.6,1655965
0.6,1655966
0.6,1655967
0.6,1655968
0.6,1659583
0.6,1659584
0.6,1663200
0.6,1663201
0.6,1663202
0.6,1663204
0.6,1666818
0.6,1666819
0.6,1666820
0.6,1666821
0.6,1666822
0.6,1670436
0.6,1670437
0.6,1670438
0.6,1670439
0.6,1670440
0.59,1652351
0.59,1652352
0.59,1652353
0.59,1652354
0.59,1652355
0.59,1655970
0.59,1655971
0.59,1655972
0.59,1659588
0.59,1659589
0.59,1659590
0.59,1663205
0.59,1663206
0.59,1663207
0.59,1663208
0.59,1666823
0.59,1666824
0.59,1666825
0.59,1666826
0.59,1670441
0.59,1670442
0.59,1670443
0.59,1670444
0.58,1652356
0.58,1652357
0.58,1652358
0.58,1652359
0.58,1655973
0.58,1655974
0.58,1655975
0.58,1655976
0.58,1655977
0.58,1659591
0.58,1659592
0.58,1659593
0.58,1659594
0.58,1659595
0.58,1663209
0.58,1663210
0.58,1663211
0.58,1663212
0.58,1666827
0.58,1666828
0.58,1666829
0.58,1666830
0.58,1670445
0.58,1670446
0.58,1670447
0.58,1670448
0.56,1652360
0.56,1652361
0.56,1652362
0.56,1652363
0.56,1655978
0.56,1655979
0.56,1655980
0.56,1655981
0.56,1659596
0.56,1659597
0.56,1659598
0.56,1659599
0.56,1663213
0.56,1663214
0.56,1663215
0.56,1663216
0.56,1666831
0.59,1652364
0.59,1652365
0.59,1655982
0.16,1652385
0.16,1656003
0.16,1659621
0.16,1663239
0.16,1670474
0.46,1652386
0.46,1652387
0.46,1652388
0.46,1652389
0.46,1656004
0.46,1656005
0.46,1656006
0.46,1656007
0.46,1659622
0.46,1659623
0.46,1659624
0.46,1659625
