cell_id,presence
500878,1
500879,1
500880,1
500881,1
500882,1
500883,1
500884,1
504489,1
504490,1
504491,1
504492,1
504493,1
504494,1
504495,1
504496,1
504497,1
504498,1
504499,1
504500,1
504501,1
504502,1
504503,1
508100,1
508101,1
508102,1
508103,1
508104,1
508105,1
508106,1
508107,1
508108,1
508109,1
508110,1
508111,1
508112,1
508113,1
508114,1
508115,1
508116,1
508117,1
508118,1
508119,1
508120,1
511713,1
511714,1
511715,1
511716,1
511717,1
511718,1
511719,1
511720,1
511721,1
511722,1
511723,1
511724,1
511725,1
511726,1
511727,1
511728,1
511729,1
511730,1
511731,1
511732,1
511733,1
511734,1
511735,1
511736,1
511737,1
511738,1
515326,1
515327,1
515328,1
515329,1
515330,1
515331,1
515332,1
515333,1
515334,1
515335,1
515336,1
515337,1
515338,1
515339,1
515340,1
515341,1
515342,1
515343,1
515344,1
515345,1
515346,1
515347,1
515348,1
515349,1
515350,1
515351,1
515352,1
515353,1
515354,1
515355,1
518939,1
518940,1
518941,1
518942,1
518943,1
518944,1
518945,1
518946,1
518947,1
518948,1
518949,1
518950,1
518951,1
518952,1
518953,1
518954,1
518955,1
518956,1
518957,1
518958,1
518959,1
518960,1
518961,1
518962,1
518963,1
518964,1
518965,1
518966,1
518967,1
518968,1
518969,1
518970,1
518971,1
518972,1
522552,1
522553,1
522554,1
522555,1
522556,1
522557,1
522558,1
522559,1
522560,1
522561,1
522562,1
522563,1
522564,1
522565,1
522566,1
522567,1
522568,1
522569,1
522570,1
522571,1
522572,1
522573,1
522574,1
522575,1
522576,1
522577,1
522578,1
522579,1
522580,1
522581,1
522582,1
522583,1
522584,1
522585,1
522586,1
522587,1
522588,1
522589,1
526165,1
526166,1
526167,1
526168,1
526169,1
526170,1
526171,1
526172,1
526173,1
526174,1
526175,1
526176,1
526177,1
526178,1
526179,1
526180,1
526181,1
526182,1
526183,1
526184,1
526185,1
526186,1
526187,1
526188,1
526189,1
526190,1
526191,1
526192,1
526193,1
526194,1
526195,1
526196,1
526197,1
526198,1
526199,1
526200,1
526201,1
526202,1
526203,1
526204,1
526205,1
526206,1
529779,1
529780,1
529781,1
529782,1
529783,1
529784,1
529785,1
529786,1
529787,1
529788,1
529789,1
529790,1
529791,1
529792,1
529793,1
529794,1
529795,1
529796,1
529797,1
529798,1
529799,1
529800,1
529801,1
529802,1
529803,1
529804,1
529805,1
529806,1
529807,1
529808,1
529809,1
529810,1
529811,1
529812,1
529813,1
529814,1
529815,1
529816,1
529817,1
529818,1
529819,1
529820,1
529821,1
529822,1
529823,1
529824,1
533392,1
533393,1
533394,1
533395,1
533396,1
533397,1
533398,1
533399,1
533400,1
533401,1
533402,1
533403,1
533404,1
533405,1
533406,1
533407,1
533408,1
533409,1
533410,1
533411,1
533412,1
533413,1
533414,1
533415,1
533416,1
533417,1
533418,1
533419,1
533420,1
533421,1
533422,1
533423,1
533424,1
533425,1
533426,1
533427,1
533428,1
533429,1
533430,1
533431,1
533432,1
533433,1
533434,1
533435,1
533436,1
533437,1
533438,1
533439,1
533440,1
533441,1
537006,1
537007,1
537008,1
537009,1
537010,1
537011,1
537012,1
537013,1
537014,1
537015,1
537016,1
537017,1
537018,1
537019,1
537020,1
537021,1
537022,1
537023,1
537024,1
537025,1
537026,1
537027,1
537028,1
537029,1
537030,1
537031,1
537032,1
537033,1
537034,1
537035,1
537036,1
537037,1
537038,1
537039,1
537040,1
537041,1
537042,1
537043,1
537044,1
537045,1
537046,1
537047,1
537048,1
537049,1
537050,1
537051,1
537052,1
537053,1
537054,1
537055,1
537056,1
537057,1
537058,1
540620,1
540621,1
540622,1
540623,1
540624,1
540625,1
540626,1
540627,1
540628,1
540629,1
540630,1
540631,1
540632,1
540633,1
540634,1
540635,1
540636,1
540637,1
540638,1
540639,1
540640,1
540641,1
540642,1
540643,1
540644,1
540645,1
540646,1
540647,1
540648,1
540649,1
540650,1
540651,1
540652,1
540653,1
540654,1
540655,1
540656,1
540657,1
540658,1
540659,1
540660,1
540661,1
540662,1
540663,1
540664,1
540665,1
540666,1
540667,1
540668,1
540669,1
540670,1
540671,1
540672,1
540673,1
540674,1
540675,1
544234,1
544235,1
544236,1
544237,1
544238,1
544239,1
544240,1
544241,1
544242,1
544243,1
544244,1
544245,1
544246,1
544247,1
544248,1
544249,1
544250,1
544251,1
544252,1
544253,1
544254,1
544255,1
544256,1
544257,1
544258,1
544259,1
544260,1
544261,1
544262,1
544263,1
544264,1
544265,1
544266,1
544267,1
544268,1
544269,1
544270,1
544271,1
544272,1
544273,1
544274,1
544275,1
544276,1
544277,1
544278,1
544279,1
544280,1
544281,1
544282,1
544283,1
544284,1
544285,1
544286,1
544287,1
544288,1
544289,1
544290,1
544291,1
544292,1
547848,1
547849,1
547850,1
547851,1
547852,1
547853,1
547854,1
547855,1
547856,1
547857,1
547858,1
547859,1
547860,1
547861,1
547862,1
547863,1
547864,1
547865,1
547866,1
547867,1
547868,1
547869,1
547870,1
547871,1
547872,1
547873,1
547874,1
547875,1
547876,1
547877,1
547878,1
547879,1
547880,1
547881,1
547882,1
547883,1
547884,1
547885,1
547886,1
547887,1
547888,1
547889,1
547890,1
547891,1
547892,1
547893,1
547894,1
547895,1
547896,1
547897,1
547898,1
547899,1
547900,1
547901,1
547902,1
547903,1
547904,1
547905,1
547906,1
547907,1
547908,1
551462,1
551463,1
551464,1
551465,1
551466,1
551467,1
551468,1
551469,1
551470,1
551471,1
551472,1
551473,1
551474,1
551475,1
551476,1
551477,1
551478,1
551479,1
551480,1
551481,1
551482,1
551483,1
551484,1
551485,1
551486,1
551487,1
551488,1
551489,1
551490,1
551491,1
551492,1
551493,1
551494,1
551495,1
551496,1
551497,1
551498,1
551499,1
551500,1
551501,1
551502,1
551503,1
551504,1
551505,1
551506,1
551507,1
551508,1
551509,1
551510,1
551511,1
551512,1
551513,1
551514,1
551515,1
551516,1
551517,1
551518,1
551519,1
551520,1
551521,1
551522,1
551523,1
551524,1
551525,1
555076,1
555077,1
555078,1
555079,1
555080,1
555081,1
555082,1
555083,1
555084,1
555085,1
555086,1
555087,1
555088,1
555089,1
555090,1
555091,1
555092,1
555093,1
555094,1
555095,1
555096,1
555097,1
555098,1
555099,1
555100,1
555101,1
555102,1
555103,1
555104,1
555105,1
555106,1
555107,1
555108,1
555109,1
555110,1
555111,1
555112,1
555113,1
555114,1
555115,1
555116,1
555117,1
555118,1
555119,1
555120,1
555121,1
555122,1
555123,1
555124,1
555125,1
555126,1
555127,1
555128,1
555129,1
555130,1
555131,1
555132,1
555133,1
555134,1
555135,1
555136,1
555137,1
555138,1
555139,1
555140,1
555141,1
555142,1
558690,1
558691,1
558692,1
558693,1
558694,1
558695,1
558696,1
558697,1
558698,1
558699,1
558700,1
558701,1
558702,1
558703,1
558704,1
558705,1
558706,1
558707,1
558708,1
558709,1
558710,1
558711,1
558712,1
558713,1
558714,1
558715,1
558716,1
558717,1
558718,1
558719,1
558720,1
558721,1
558722,1
558723,1
558724,1
558725,1
558726,1
558727,1
558728,1
558729,1
558730,1
558731,1
558732,1
558733,1
558734,1
558735,1
558736,1
558737,1
558738,1
558739,1
558740,1
558741,1
558742,1
558743,1
558744,1
558745,1
558746,1
558747,1
558748,1
558749,1
558750,1
558751,1
558752,1
558753,1
558754,1
558755,1
558756,1
558757,1
558758,1
558759,1
562304,1
562305,1
562306,1
562307,1
562308,1
562309,1
562310,1
562311,1
562312,1
562313,1
562314,1
562315,1
562316,1
562317,1
562318,1
562319,1
562320,1
562321,1
562322,1
562323,1
562324,1
562325,1
562326,1
562327,1
562328,1
562329,1
562330,1
562331,1
562332,1
562333,1
562334,1
562335,1
562336,1
562337,1
562338,1
562339,1
562340,1
562341,1
562342,1
562343,1
562344,1
562345,1
562346,1
562347,1
562348,1
562349,1
562350,1
562351,1
562352,1
562353,1
562354,1
562355,1
562356,1
562357,1
562358,1
562359,1
562360,1
562361,1
562362,1
562363,1
562364,1
562365,1
562366,1
562367,1
562368,1
562369,1
562370,1
562371,1
562372,1
562373,1
562374,1
562375,1
562376,1
565919,1
565920,1
565921,1
565922,1
565923,1
565924,1
565925,1
565926,1
565927,1
565928,1
565929,1
565930,1
565931,1
565932,1
565933,1
565934,1
565935,1
565936,1
565937,1
565938,1
565939,1
565940,1
565941,1
565942,1
565943,1
565944,1
565945,1
565946,1
565947,1
565948,1
565949,1
565950,1
565951,1
565952,1
565953,1
565954,1
565955,1
565956,1
565957,1
565958,1
565959,1
565960,1
565961,1
565962,1
565963,1
565964,1
565965,1
565966,1
565967,1
565968,1
565969,1
565970,1
565971,1
565972,1
565973,1
565974,1
565975,1
565976,1
565977,1
565978,1
565979,1
565980,1
565981,1
565982,1
565983,1
565984,1
565985,1
565986,1
565987,1
565988,1
565989,1
565990,1
565991,1
565992,1
565993,1
569533,1
569534,1
569535,1
569536,1
569537,1
569538,1
569539,1
569540,1
569541,1
569542,1
569543,1
569544,1
569545,1
569546,1
569547,1
569548,1
569549,1
569550,1
569551,1
569552,1
569553,1
569554,1
569555,1
569556,1
569557,1
569558,1
569559,1
569560,1
569561,1
569562,1
569563,1
569564,1
569565,1
569566,1
569567,1
569568,1
569569,1
569570,1
569571,1
569572,1
569573,1
569574,1
569575,1
569576,1
569577,1
569578,1
569579,1
569580,1
569581,1
569582,1
569583,1
569584,1
569585,1
569586,1
569587,1
569588,1
569589,1
569590,1
569591,1
569592,1
569593,1
569594,1
569595,1
569596,1
569597,1
569598,1
569599,1
569600,1
569601,1
569602,1
569603,1
569604,1
569605,1
569606,1
569607,1
569608,1
569609,1
569610,1
573148,1
573149,1
573150,1
573151,1
573152,1
573153,1
573154,1
573155,1
573156,1
573157,1
573158,1
573159,1
573160,1
573161,1
573162,1
573163,1
573164,1
573165,1
573166,1
573167,1
573168,1
573169,1
573170,1
573171,1
573172,1
573173,1
573174,1
573175,1
573176,1
573177,1
573178,1
573179,1
573180,1
573181,1
573182,1
573183,1
573184,1
573185,1
573186,1
573187,1
573188,1
573189,1
573190,1
573191,1
573192,1
573193,1
573194,1
573195,1
573196,1
573197,1
573198,1
573199,1
573200,1
573201,1
573202,1
573203,1
573204,1
573205,1
573206,1
573207,1
573208,1
573209,1
573210,1
573211,1
573212,1
573213,1
573214,1
573215,1
573216,1
573217,1
573218,1
573219,1
573220,1
573221,1
573222,1
573223,1
573224,1
573225,1
573226,1
576763,1
576764,1
576765,1
576766,1
576767,1
576768,1
576769,1
576770,1
576771,1
576772,1
576773,1
576774,1
576775,1
576776,1
576777,1
576778,1
576779,1
576780,1
576781,1
576782,1
576783,1
576784,1
576785,1
576786,1
576787,1
576788,1
576789,1
576790,1
576791,1
576792,1
576793,1
576794,1
576795,1
576796,1
576797,1
576798,1
576799,1
576800,1
576801,1
576802,1
576803,1
576804,1
576805,1
576806,1
576807,1
576808,1
576809,1
576810,1
576811,1
576812,1
576813,1
576814,1
576815,1
576816,1
576817,1
576818,1
576819,1
576823,1
576824,1
576825,1
576826,1
576827,1
576828,1
576829,1
576830,1
576831,1
576832,1
576833,1
576834,1
576835,1
576836,1
576837,1
576838,1
576839,1
576840,1
576841,1
576842,1
576843,1
580378,1
580379,1
580380,1
580381,1
580382,1
580383,1
580384,1
580385,1
580386,1
580387,1
580388,1
580389,1
580390,1
580391,1
580392,1
580393,1
580394,1
580395,1
580396,1
580397,1
580398,1
580399,1
580404,1
580405,1
580406,1
580407,1
580408,1
580409,1
580410,1
580411,1
580412,1
580413,1
580414,1
580415,1
580416,1
580417,1
580418,1
580419,1
580420,1
580421,1
580422,1
580423,1
580424,1
580425,1
580426,1
580427,1
580428,1
580429,1
580430,1
580431,1
580432,1
580433,1
580434,1
580435,1
580436,1
580441,1
580442,1
580443,1
580444,1
580445,1
580446,1
580447,1
580448,1
580449,1
580450,1
580451,1
580452,1
580453,1
580454,1
580455,1
580456,1
580457,1
580458,1
580459,1
580460,1
583994,1
583995,1
583996,1
583997,1
583998,1
583999,1
584000,1
584001,1
584002,1
584003,1
584004,1
584005,1
584006,1
584007,1
584008,1
584009,1
584010,1
584011,1
584012,1
584013,1
584014,1
584015,1
584016,1
584017,1
584018,1
584021,1
584022,1
584023,1
584024,1
584025,1
584026,1
584027,1
584028,1
584029,1
584030,1
584031,1
584032,1
584033,1
584034,1
584035,1
584036,1
584037,1
584038,1
584039,1
584040,1
584041,1
584042,1
584043,1
584044,1
584045,1
584046,1
584047,1
584048,1
584049,1
584050,1
584051,1
584052,1
584053,1
584058,1
584059,1
584060,1
584062,1
584063,1
584064,1
584065,1
584066,1
584067,1
584068,1
584069,1
584070,1
584071,1
584072,1
584073,1
584074,1
584075,1
584076,1
584077,1
587610,1
587611,1
587612,1
587613,1
587614,1
587615,1
587616,1
587617,1
587618,1
587619,1
587620,1
587621,1
587622,1
587623,1
587624,1
587625,1
587626,1
587627,1
587628,1
587629,1
587632,1
587633,1
587640,1
587641,1
587642,1
587643,1
587644,1
587645,1
587646,1
587647,1
587648,1
587649,1
587650,1
587651,1
587652,1
587653,1
587654,1
587655,1
587657,1
587658,1
587659,1
587661,1
587663,1
587664,1
587665,1
587668,1
587669,1
587676,1
587679,1
587680,1
587681,1
587682,1
587683,1
587684,1
587685,1
587686,1
587687,1
587688,1
587689,1
587690,1
587691,1
587692,1
587693,1
591226,1
591227,1
591228,1
591229,1
591230,1
591231,1
591232,1
591233,1
591234,1
591235,1
591236,1
591237,1
591238,1
591239,1
591240,1
591241,1
591242,1
591243,1
591244,1
591245,1
591246,1
591250,1
591251,1
591252,1
591257,1
591259,1
591260,1
591261,1
591262,1
591263,1
591264,1
591267,1
591268,1
591269,1
591272,1
591275,1
591276,1
591280,1
591281,1
591295,1
591296,1
591297,1
591298,1
591299,1
591300,1
591301,1
591302,1
591303,1
591304,1
591305,1
591306,1
591307,1
591308,1
591309,1
591310,1
594841,1
594842,1
594843,1
594844,1
594845,1
594846,1
594847,1
594848,1
594849,1
594850,1
594851,1
594852,1
594853,1
594854,1
594855,1
594856,1
594857,1
594858,1
594859,1
594860,1
594861,1
594862,1
594876,1
594877,1
594878,1
594879,1
594880,1
594881,1
594884,1
594885,1
594886,1
594893,1
594914,1
594915,1
594916,1
594917,1
594918,1
594919,1
594920,1
594921,1
594922,1
594923,1
594924,1
594925,1
594926,1
594927,1
598457,1
598458,1
598459,1
598460,1
598461,1
598462,1
598463,1
598464,1
598465,1
598466,1
598467,1
598468,1
598469,1
598470,1
598471,1
598472,1
598473,1
598474,1
598475,1
598476,1
598477,1
598478,1
598486,1
598493,1
598494,1
598495,1
598496,1
598497,1
598498,1
598502,1
598503,1
598530,1
598531,1
598532,1
598533,1
598534,1
598535,1
598536,1
598537,1
598538,1
598539,1
598540,1
598541,1
598542,1
598543,1
598544,1
602073,1
602074,1
602075,1
602076,1
602077,1
602078,1
602079,1
602080,1
602081,1
602082,1
602083,1
602084,1
602085,1
602086,1
602087,1
602088,1
602089,1
602090,1
602091,1
602092,1
602093,1
602096,1
602109,1
602110,1
602111,1
602112,1
602113,1
602114,1
602115,1
602149,1
602150,1
602151,1
602152,1
602153,1
602154,1
602155,1
602156,1
602157,1
602158,1
602159,1
602160,1
605690,1
605691,1
605692,1
605693,1
605694,1
605695,1
605696,1
605697,1
605698,1
605699,1
605700,1
605701,1
605702,1
605703,1
605704,1
605705,1
605706,1
605707,1
605708,1
605710,1
605717,1
605726,1
605727,1
605728,1
605730,1
605731,1
605768,1
605769,1
605770,1
605771,1
605772,1
605773,1
605774,1
605775,1
605776,1
605777,1
609306,1
609307,1
609308,1
609309,1
609310,1
609311,1
609312,1
609313,1
609314,1
609315,1
609316,1
609317,1
609318,1
609319,1
609320,1
609321,1
609322,1
609323,1
609325,1
609326,1
609332,1
609333,1
609334,1
609335,1
609336,1
609338,1
609343,1
609344,1
609347,1
609387,1
609388,1
609389,1
609390,1
609391,1
609392,1
609393,1
609394,1
612922,1
612923,1
612924,1
612925,1
612926,1
612927,1
612928,1
612929,1
612930,1
612931,1
612932,1
612933,1
612934,1
612935,1
612936,1
612937,1
612938,1
612939,1
612940,1
612941,1
612942,1
612943,1
612944,1
612945,1
612946,1
612947,1
612948,1
612949,1
612950,1
612951,1
612952,1
612953,1
612954,1
612955,1
612960,1
612961,1
613004,1
613005,1
613006,1
613007,1
613008,1
613009,1
613010,1
616539,1
616540,1
616541,1
616542,1
616543,1
616544,1
616545,1
616546,1
616547,1
616548,1
616549,1
616550,1
616551,1
616552,1
616553,1
616554,1
616555,1
616556,1
616557,1
616558,1
616559,1
616560,1
616561,1
616562,1
616563,1
616564,1
616565,1
616566,1
616567,1
616568,1
616569,1
616621,1
616622,1
616623,1
616624,1
616625,1
616626,1
616627,1
620155,1
620156,1
620157,1
620158,1
620159,1
620160,1
620161,1
620162,1
620163,1
620164,1
620165,1
620166,1
620167,1
620168,1
620169,1
620170,1
620171,1
620172,1
620173,1
620174,1
620175,1
620176,1
620177,1
620178,1
620179,1
620180,1
620181,1
620182,1
620183,1
620184,1
620185,1
620190,1
620238,1
620239,1
620240,1
620241,1
620242,1
620243,1
620244,1
623771,1
623772,1
623773,1
623774,1
623775,1
623776,1
623777,1
623778,1
623779,1
623780,1
623781,1
623782,1
623783,1
623784,1
623785,1
623786,1
623787,1
623788,1
623789,1
623790,1
623791,1
623792,1
623793,1
623794,1
623795,1
623796,1
623797,1
623798,1
623799,1
623800,1
623802,1
623804,1
623805,1
623806,1
623852,1
623855,1
623856,1
623857,1
623858,1
623859,1
623860,1
627388,1
627389,1
627390,1
627391,1
627392,1
627393,1
627394,1
627395,1
627396,1
627397,1
627398,1
627399,1
627400,1
627401,1
627402,1
627403,1
