prob,cell_id
0.58,1253255
0.58,1256869
0.58,1256870
0.58,1256871
0.58,1256872
0.58,1260486
0.58,1260487
0.58,1260488
0.58,1260489
0.58,1264103
0.58,1264104
0.58,1264105
0.58,1264106
0.58,1267720
0.58,1267721
0.58,1267722
0.58,1267723
0.59,1253256
0.59,1253257
0.59,1253258
0.59,1253259
0.59,1256873
0.59,1256874
0.59,1256875
0.59,1256876
0.59,1260490
0.59,1260491
0.59,1260492
0.59,1260493
0.59,1264107
0.59,1264108
0.59,1264109
0.59,1264110
0.59,1267724
0.59,1267725
0.59,1267726
0.59,1267727
0.58,1253260
0.58,1253261
0.58,1253262
0.58,1253263
0.58,1256877
0.58,1256878
0.58,1256879
0.58,1256880
0.58,1260494
0.58,1260495
0.58,1260496
0.58,1260497
0.58,1264111
0.58,1264112
0.58,1264113
0.58,1264114
0.58,1267728
0.58,1267729
0.58,1267730
0.58,1267731
0.55,1253264
0.55,1253265
0.55,1253266
0.55,1253267
0.55,1256881
0.55,1256882
0.55,1256883
0.55,1256884
0.55,1260498
0.55,1260499
0.55,1260500
0.55,1260501
0.55,1264115
0.55,1264116
0.55,1264117
0.55,1264118
0.55,1267732
0.55,1267733
0.55,1267734
0.55,1267735
0.52,1253268
0.52,1253269
0.52,1253270
0.52,1253271
0.52,1256885
0.52,1256886
0.52,1256887
0.52,1256888
0.52,1260502
0.52,1260503
0.52,1260504
0.52,1260505
0.52,1264119
0.52,1264120
0.52,1264121
0.52,1264122
0.52,1267736
0.52,1267737
0.52,1267738
0.52,1267739
0.1,1253272
0.1,1256889
0.1,1260506
0.1,1260507
0.1,1260508
0.1,1260509
0.1,1264123
0.1,1264124
0.1,1264125
0.1,1267740
0.1,1267741
0.1,1267742
0.1,1267743
0.04,1260510
0.04,1260511
0.04,1264128
0.01,NA
0.14,1268055
0.14,1268056
0.14,1268057
0.14,1268058
0.22,1264445
0.22,1268059
0.22,1268060
0.22,1268061
0.22,1268062
0.24,1260829
0.24,1260830
0.24,1260831
0.24,1260832
0.24,1264446
0.24,1264447
0.24,1264448
0.24,1264449
0.24,1268063
0.24,1268064
0.24,1268065
0.24,1268066
0.25,1260833
0.25,1260834
0.25,1264450
0.25,1264451
0.25,1264452
0.25,1268067
0.25,1268068
0.25,1268069
0.25,1268070
0.01,1271025
0.01,1271026
0.01,1271027
0.01,1271028
0.01,1274642
0.01,1274643
0.01,1274644
0.01,1274645
0.01,1278258
0.01,1278259
0.01,1278260
0.01,1278261
0.01,1281875
0.01,1281876
0.01,1281877
0.01,1281878
0.01,1285492
0.01,1285493
0.01,1285494
0.01,1285495
0.01,1289108
0.01,1289109
0.01,1289110
0.01,1289111
0.08,1271029
0.08,1271030
0.08,1271031
0.08,1271032
0.08,1274646
0.08,1274647
0.08,1274648
0.08,1274649
0.08,1278262
0.08,1278263
0.08,1278264
0.08,1278265
0.08,1281879
0.08,1281880
0.08,1281881
0.08,1281882
0.08,1285496
0.08,1285497
0.08,1285498
0.08,1285499
0.08,1289112
0.08,1289113
0.08,1289114
0.08,1289115
0.61,1271333
0.61,1271334
0.61,1271335
0.61,1271336
0.61,1274950
0.61,1274951
0.61,1274952
0.61,1274953
0.61,1278567
0.61,1278568
0.61,1278569
0.61,1278570
0.61,1282184
0.61,1282185
0.61,1282186
0.61,1282187
0.61,1285801
0.61,1285802
0.61,1285803
0.61,1285804
0.61,1289418
0.61,1289419
0.61,1289420
0.61,1289421
0.62,1271337
0.62,1271338
0.62,1271339
0.62,1271340
0.62,1274954
0.62,1274955
0.62,1274956
0.62,1274957
0.62,1278571
0.62,1278572
0.62,1278573
0.62,1278574
0.62,1282188
0.62,1282189
0.62,1282190
0.62,1282191
0.62,1285805
0.62,1285806
0.62,1285807
0.62,1285808
0.62,1289422
0.62,1289423
0.62,1289424
0.62,1289425
0.64,1271341
0.64,1271342
0.64,1271343
0.64,1271344
0.64,1274958
0.64,1274959
0.64,1274960
0.64,1274961
0.64,1278575
0.64,1278576
0.64,1278577
0.64,1278578
0.64,1282192
0.64,1282193
0.64,1282194
0.64,1282195
0.64,1285809
0.64,1285810
0.64,1285811
0.64,1285812
0.64,1289426
0.64,1289427
0.64,1289428
0.64,1289429
0.65,1271345
0.65,1271346
0.65,1271347
0.65,1271348
0.65,1274962
0.65,1274963
0.65,1274964
0.65,1274965
0.65,1278579
0.65,1278580
0.65,1278581
0.65,1278582
0.65,1282196
0.65,1282197
0.65,1282198
0.65,1282199
0.65,1285813
0.65,1285814
0.65,1285815
0.65,1285816
0.65,1289430
0.65,1289431
0.65,1289432
0.65,1289433
0.64,1271349
0.64,1271350
0.64,1271351
0.64,1271352
0.64,1274966
0.64,1274967
0.64,1274968
0.64,1274969
0.64,1278583
0.64,1278584
0.64,1278585
0.64,1278586
0.64,1282200
0.64,1282201
0.64,1282202
0.64,1282203
0.64,1285817
0.64,1285818
0.64,1285819
0.64,1285820
0.64,1289434
0.64,1289435
0.64,1289436
0.64,1289437
0.61,1271353
0.61,1271354
0.61,1271355
0.61,1271356
0.61,1274970
0.61,1274971
0.61,1274972
0.61,1274973
0.61,1278587
0.61,1278588
0.61,1278589
0.61,1278590
0.61,1282204
0.61,1282205
0.61,1282206
0.61,1282207
0.61,1285821
0.61,1285822
0.61,1285823
0.61,1285824
0.61,1289438
0.61,1289439
0.61,1289440
0.61,1289441
0.42,1271357
0.42,1271358
0.42,1271359
0.42,1271360
0.42,1274974
0.42,1274975
0.42,1274976
0.42,1274977
0.42,1278591
0.42,1278592
0.42,1278593
0.42,1278594
0.42,1282208
0.42,1282209
0.42,1282210
0.42,1282211
0.42,1285825
0.42,1285826
0.42,1285827
0.42,1285828
0.42,1289442
0.42,1289443
0.42,1289444
0.42,1289445
0.23,1282212
0.23,1285829
0.23,1285830
0.23,1289446
0.23,1289447
0.1,1286089
0.1,1289705
0.1,1289706
0.1,1289707
0.08,1278859
0.08,1282476
0.08,1286090
0.08,1286091
0.08,1286092
0.08,1286093
0.08,1289708
0.08,1289709
0.08,1289710
0.08,1289711
0.08,1271627
0.08,1271628
0.08,1275245
0.08,1275246
0.08,1278860
0.08,1278862
0.08,1278863
0.08,1282477
0.08,1282480
0.08,1286094
0.08,1286095
0.08,1286096
0.08,1286097
0.08,1289712
0.08,1289713
0.08,1289714
0.08,1289715
0.08,1271629
0.08,1282481
0.08,1286098
0.08,1286099
0.08,1286100
0.08,1289716
0.08,1289717
0.08,1289718
0.08,1289719
0.18,1286128
0.18,1286129
0.18,1289744
0.18,1289745
0.18,1289746
0.19,1282515
0.19,1282516
0.19,1286130
0.19,1286131
0.19,1286132
0.19,1286133
0.19,1289747
0.19,1289748
0.19,1289749
0.19,1289750
0.16,1278900
0.16,1278901
0.16,1278902
0.16,1282517
0.16,1282518
0.16,1282519
0.16,1282520
0.16,1286134
0.16,1286135
0.16,1286136
0.16,1286137
0.16,1289751
0.16,1289752
0.16,1289753
0.16,1289754
0.23,1271672
0.23,1275286
0.23,1275287
0.23,1275288
0.23,1275289
0.23,1278903
0.23,1278904
0.23,1278905
0.23,1278906
0.23,1282521
0.23,1282522
0.23,1282523
0.23,1282524
0.23,1286138
0.23,1286139
0.23,1286140
0.23,1286141
0.23,1289755
0.23,1289756
0.23,1289757
0.23,1289758
0.12,1271673
0.12,1271674
0.12,1271675
0.12,1271676
0.12,1275290
0.12,1275291
0.12,1275292
0.12,1275293
0.12,1278907
0.12,1278908
0.12,1278909
0.12,1278910
0.12,1282525
0.12,1282526
0.12,1282527
0.12,1282528
0.12,1286142
0.12,1286143
0.12,1286144
0.12,1286145
0.12,1289759
0.12,1289760
0.12,1289761
0.12,1289762
0.12,1271677
0.12,1271678
0.12,1271679
0.12,1271680
0.12,1275294
0.12,1275295
0.12,1275296
