cell_id,presence
2012081,1
2012082,1
2012083,1
2012084,1
2012085,1
2012086,1
2012087,1
2012088,1
2012089,1
2012090,1
2012091,1
2012092,1
2012093,1
2012094,1
2012095,1
2012096,1
2012097,1
2015593,1
2015594,1
2015595,1
2015596,1
2015597,1
2015598,1
2015599,1
2015600,1
2015601,1
2015602,1
2015603,1
2015604,1
2015605,1
2015606,1
2015607,1
2015608,1
2015609,1
2015610,1
2015611,1
2015612,1
2015613,1
2015614,1
2015615,1
2015616,1
2015617,1
2015618,1
2015619,1
2015620,1
2015621,1
2015622,1
2015623,1
2015624,1
2015625,1
2015626,1
2015627,1
2015628,1
2015629,1
2015630,1
2015631,1
2015632,1
2015633,1
2015634,1
2015635,1
2015636,1
2015637,1
2015638,1
2015639,1
2015640,1
2015641,1
2015642,1
2015643,1
2015644,1
2015645,1
2015646,1
2015647,1
2015648,1
2015649,1
2015650,1
2015651,1
2015652,1
2015653,1
2015654,1
2015655,1
2015656,1
2015657,1
2015658,1
2015659,1
2015660,1
2015661,1
2015662,1
2015663,1
2015688,1
2015689,1
2015690,1
2015691,1
2015692,1
2015693,1
2015694,1
2015695,1
2015696,1
2015697,1
2015698,1
2015699,1
2015700,1
2015701,1
2015702,1
2015703,1
2015704,1
2015705,1
2015706,1
2015707,1
2015708,1
2015709,1
2015710,1
2015711,1
2015712,1
2015713,1
2015714,1
2019202,1
2019204,1
2019205,1
2019210,1
2019211,1
2019212,1
2019213,1
2019214,1
2019215,1
2019216,1
2019217,1
2019218,1
2019219,1
2019220,1
2019221,1
2019222,1
2019223,1
2019224,1
2019225,1
2019226,1
2019227,1
2019228,1
2019229,1
2019230,1
2019231,1
2019232,1
2019233,1
2019234,1
2019235,1
2019236,1
2019237,1
2019238,1
2019239,1
2019240,1
2019241,1
2019242,1
2019243,1
2019244,1
2019245,1
2019246,1
2019247,1
2019248,1
2019249,1
2019250,1
2019251,1
2019252,1
2019253,1
2019254,1
2019255,1
2019256,1
2019257,1
2019258,1
2019259,1
2019260,1
2019261,1
2019262,1
2019263,1
2019264,1
2019265,1
2019266,1
2019267,1
2019268,1
2019269,1
2019270,1
2019271,1
2019272,1
2019273,1
2019274,1
2019275,1
2019276,1
2019277,1
2019278,1
2019279,1
2019304,1
2019305,1
2019306,1
2019307,1
2019308,1
2019309,1
2019310,1
2019311,1
2019312,1
2019313,1
2019314,1
2019315,1
2019316,1
2019317,1
2019318,1
2019319,1
2019320,1
2019321,1
2019322,1
2019323,1
2019324,1
2019325,1
2019326,1
2019327,1
2019328,1
2019329,1
2019330,1
2022820,1
2022821,1
2022822,1
2022823,1
2022824,1
2022825,1
2022826,1
2022827,1
2022828,1
2022829,1
2022830,1
2022831,1
2022832,1
2022833,1
2022834,1
2022835,1
2022836,1
2022837,1
2022838,1
2022839,1
2022840,1
2022841,1
2022842,1
2022843,1
2022844,1
2022845,1
2022846,1
2022847,1
2022848,1
2022849,1
2022850,1
2022851,1
2022852,1
2022853,1
2022854,1
2022855,1
2022856,1
2022857,1
2022858,1
2022859,1
2022860,1
2022861,1
2022862,1
2022863,1
2022864,1
2022865,1
2022866,1
2022867,1
2022868,1
2022869,1
2022870,1
2022871,1
2022872,1
2022873,1
2022874,1
2022875,1
2022876,1
2022877,1
2022878,1
2022879,1
2022880,1
2022881,1
2022882,1
2022883,1
2022884,1
2022885,1
2022886,1
2022887,1
2022888,1
2022889,1
2022890,1
2022891,1
2022892,1
2022893,1
2022894,1
2022895,1
2022921,1
2022922,1
2022923,1
2022924,1
2022925,1
2022926,1
2022927,1
2022928,1
2022929,1
2022930,1
2022931,1
2022932,1
2022933,1
2022934,1
2022935,1
2022936,1
2022937,1
2022938,1
2022939,1
2022940,1
2022941,1
2022942,1
2022943,1
2022944,1
2022945,1
2022946,1
2022947,1
2026436,1
2026437,1
2026438,1
2026439,1
2026440,1
2026441,1
2026442,1
2026443,1
2026444,1
2026445,1
2026446,1
2026447,1
2026448,1
2026449,1
2026450,1
2026451,1
2026452,1
2026453,1
2026454,1
2026455,1
2026456,1
2026457,1
2026458,1
2026459,1
2026460,1
2026461,1
2026462,1
2026463,1
2026464,1
2026465,1
2026466,1
2026467,1
2026468,1
2026469,1
2026470,1
2026471,1
2026472,1
2026473,1
2026474,1
2026475,1
2026476,1
2026477,1
2026478,1
2026479,1
2026480,1
2026481,1
2026482,1
2026483,1
2026484,1
2026485,1
2026486,1
2026487,1
2026488,1
2026489,1
2026490,1
2026491,1
2026492,1
2026493,1
2026494,1
2026495,1
2026496,1
2026497,1
2026498,1
2026499,1
2026500,1
2026501,1
2026502,1
2026503,1
2026504,1
2026505,1
2026506,1
2026507,1
2026508,1
2026509,1
2026510,1
2026511,1
2026539,1
2026540,1
2026541,1
2026542,1
2026543,1
2026544,1
2026545,1
2026546,1
2026547,1
2026548,1
2026549,1
2026550,1
2026551,1
2026552,1
2026553,1
2026554,1
2026555,1
2026556,1
2026557,1
2026558,1
2026559,1
2026560,1
2026561,1
2026562,1
2026563,1
2026564,1
2030050,1
2030053,1
2030054,1
2030055,1
2030056,1
2030057,1
2030058,1
2030059,1
2030060,1
2030061,1
2030062,1
2030063,1
2030064,1
2030065,1
2030066,1
2030067,1
2030068,1
2030069,1
2030070,1
2030071,1
2030072,1
2030073,1
2030074,1
2030075,1
2030076,1
2030077,1
2030078,1
2030079,1
2030080,1
2030081,1
2030082,1
2030083,1
2030084,1
2030085,1
2030086,1
2030087,1
2030088,1
2030089,1
2030090,1
2030091,1
2030092,1
2030093,1
2030094,1
2030095,1
2030096,1
2030097,1
2030098,1
2030099,1
2030100,1
2030101,1
2030102,1
2030103,1
2030104,1
2030105,1
2030106,1
2030107,1
2030108,1
2030109,1
2030110,1
2030111,1
2030112,1
2030113,1
2030114,1
2030115,1
2030116,1
2030117,1
2030118,1
2030119,1
2030120,1
2030121,1
2030122,1
2030123,1
2030124,1
2030125,1
2030126,1
2030127,1
2030157,1
2030158,1
2030159,1
2030160,1
2030161,1
2030162,1
2030163,1
2030164,1
2030165,1
2030166,1
2030167,1
2030168,1
2030169,1
2030170,1
2030171,1
2030172,1
2030173,1
2030174,1
2030175,1
2030176,1
2030177,1
2030178,1
2030179,1
2030180,1
2033667,1
2033668,1
2033669,1
2033670,1
2033671,1
2033672,1
2033673,1
2033674,1
2033675,1
2033676,1
2033677,1
2033678,1
2033679,1
2033680,1
2033681,1
2033682,1
2033683,1
2033684,1
2033685,1
2033686,1
2033687,1
2033688,1
2033689,1
2033690,1
2033691,1
2033692,1
2033693,1
2033694,1
2033695,1
2033696,1
2033697,1
2033698,1
2033699,1
2033700,1
2033701,1
2033702,1
2033703,1
2033704,1
2033705,1
2033706,1
2033707,1
2033708,1
2033709,1
2033710,1
2033711,1
2033712,1
2033713,1
2033714,1
2033715,1
2033716,1
2033717,1
2033718,1
2033719,1
2033720,1
2033721,1
2033722,1
2033723,1
2033724,1
2033725,1
2033726,1
2033727,1
2033728,1
2033729,1
2033730,1
2033731,1
2033732,1
2033733,1
2033734,1
2033735,1
2033736,1
2033737,1
2033738,1
2033739,1
2033740,1
2033741,1
2033742,1
2033775,1
2033776,1
2033777,1
2033778,1
2033779,1
2033780,1
2033781,1
2033782,1
2033783,1
2033784,1
2033785,1
2033786,1
2033787,1
2033788,1
2033789,1
2033790,1
2033791,1
2033792,1
2033793,1
2033794,1
2033795,1
2033796,1
2037284,1
2037285,1
2037286,1
2037287,1
2037288,1
2037289,1
2037290,1
2037291,1
2037292,1
2037293,1
2037294,1
2037295,1
2037296,1
2037297,1
2037298,1
2037299,1
2037300,1
2037301,1
2037302,1
2037303,1
2037304,1
2037305,1
2037306,1
2037307,1
2037308,1
2037309,1
2037310,1
2037311,1
2037312,1
2037313,1
2037314,1
2037315,1
2037316,1
2037317,1
2037318,1
2037319,1
2037320,1
2037321,1
2037322,1
2037323,1
2037324,1
2037325,1
2037326,1
2037327,1
2037328,1
2037329,1
2037330,1
2037331,1
2037332,1
2037333,1
2037334,1
2037335,1
2037336,1
2037337,1
2037338,1
2037339,1
2037340,1
2037341,1
2037342,1
2037343,1
2037344,1
2037345,1
2037346,1
2037347,1
2037348,1
2037349,1
2037350,1
2037351,1
2037352,1
2037353,1
2037354,1
2037355,1
2037356,1
2037357,1
2037358,1
2037393,1
2037394,1
2037395,1
2037396,1
2037397,1
2037398,1
2037399,1
2037400,1
2037401,1
2037402,1
2037403,1
2037404,1
2037405,1
2037406,1
2037407,1
2037408,1
2037409,1
2037410,1
2037411,1
2037412,1
2037413,1
2040897,1
2040899,1
2040901,1
2040902,1
2040903,1
2040904,1
2040905,1
2040906,1
2040907,1
2040908,1
2040909,1
2040910,1
2040911,1
2040912,1
2040913,1
2040914,1
2040915,1
2040916,1
2040917,1
2040918,1
2040919,1
2040920,1
2040921,1
2040922,1
2040923,1
2040924,1
2040925,1
2040926,1
2040927,1
2040928,1
2040929,1
2040930,1
2040931,1
2040932,1
2040933,1
2040934,1
2040935,1
2040936,1
2040937,1
2040938,1
2040939,1
2040940,1
2040941,1
2040942,1
2040943,1
2040944,1
2040945,1
2040946,1
2040947,1
2040948,1
2040949,1
2040950,1
2040951,1
2040952,1
2040953,1
2040954,1
2040955,1
2040956,1
2040957,1
2040958,1
2040959,1
2040965,1
2040966,1
2040967,1
2040968,1
2040969,1
2040970,1
2040971,1
2040972,1
2040973,1
2041010,1
2041011,1
2041012,1
2041013,1
2041014,1
2041015,1
2041016,1
2041017,1
2041018,1
2041019,1
2041020,1
2041021,1
2041022,1
2041023,1
2041024,1
2041025,1
2041026,1
2041027,1
2041028,1
2041029,1
2044513,1
2044516,1
2044517,1
2044518,1
2044519,1
2044520,1
2044521,1
2044522,1
2044523,1
2044524,1
2044525,1
2044526,1
2044527,1
2044528,1
2044529,1
2044530,1
2044531,1
2044532,1
2044533,1
2044534,1
2044535,1
2044536,1
2044537,1
2044538,1
2044539,1
2044540,1
2044541,1
2044542,1
2044543,1
2044544,1
2044545,1
2044546,1
2044547,1
2044548,1
2044549,1
2044550,1
2044551,1
2044552,1
2044553,1
2044554,1
2044555,1
2044556,1
2044557,1
2044558,1
2044559,1
2044560,1
2044561,1
2044562,1
2044563,1
2044564,1
2044565,1
2044566,1
2044567,1
2044568,1
2044569,1
2044570,1
2044571,1
2044583,1
2044584,1
2044585,1
2044586,1
2044628,1
2044629,1
2044630,1
2044631,1
2044632,1
2044633,1
2044634,1
2044635,1
2044636,1
2044637,1
2044638,1
2044639,1
2044640,1
2044641,1
2044642,1
2044643,1
2044644,1
2044645,1
2044646,1
2048131,1
2048132,1
2048133,1
2048134,1
2048135,1
2048136,1
2048137,1
2048138,1
2048139,1
2048140,1
2048141,1
2048142,1
2048143,1
2048144,1
2048145,1
2048146,1
2048147,1
2048148,1
2048149,1
2048150,1
2048151,1
2048152,1
2048153,1
2048154,1
2048155,1
2048156,1
2048157,1
2048158,1
2048159,1
2048160,1
2048161,1
2048162,1
2048163,1
2048164,1
2048165,1
2048166,1
2048167,1
2048168,1
2048169,1
2048170,1
2048171,1
2048172,1
2048173,1
2048174,1
2048175,1
2048176,1
2048177,1
2048178,1
2048179,1
2048180,1
2048183,1
2048245,1
2048246,1
2048247,1
2048248,1
2048249,1
2048250,1
2048251,1
2048252,1
2048253,1
2048254,1
2048255,1
2048256,1
2048257,1
2048258,1
2048259,1
2048260,1
2048261,1
2048262,1
2048264,1
2051748,1
2051749,1
2051750,1
2051751,1
2051752,1
2051753,1
2051754,1
2051755,1
2051756,1
2051757,1
2051758,1
2051759,1
2051760,1
2051761,1
2051762,1
2051763,1
2051764,1
2051765,1
2051766,1
2051773,1
2051774,1
2051775,1
2051776,1
2051777,1
2051778,1
2051779,1
2051780,1
2051781,1
2051782,1
2051783,1
2051784,1
2051785,1
2051786,1
2051791,1
2051796,1
2051862,1
2051863,1
2051864,1
2051865,1
2051866,1
2051867,1
2051868,1
2051869,1
2051870,1
2051871,1
2051872,1
2051873,1
2051874,1
2051875,1
2051876,1
2051877,1
2051878,1
2051881,1
2055361,1
2055362,1
2055364,1
2055365,1
2055366,1
2055367,1
2055368,1
2055369,1
2055370,1
2055371,1
2055372,1
2055373,1
2055374,1
2055375,1
2055376,1
2055377,1
2055378,1
2055379,1
2055395,1
2055401,1
2055479,1
2055480,1
2055481,1
2055482,1
2055483,1
2055484,1
2055485,1
2055486,1
2055487,1
2055488,1
2055489,1
2055490,1
2055491,1
2055492,1
2055493,1
2055494,1
2055495,1
