cell_id,therm_prs
1612563,0
1612564,0
1612565,0
1612566,0
1612567,0
1612568,0
1612569,0
1612570,0
1612571,0
1612572,0
1612573,0
1612574,0
1612575,0
1616181,0
1616182,0
1616183,0
1616184,0
1616185,0
1616186,0
1616187,0
1616188,0
1616189,0
1616190,0
1616191,0
1616192,0
1616193,0
1619799,0
1619800,0
1619801,0
1619802,0
1619803,0
1619804,0
1619805,0
1619806,0
1619807,0
1619808,0
1619809,0
1619810,0
1619811,0
1623417,0
1623418,0
1623419,0
1623420,0
1623421,0
1623422,0
1623423,0
1623424,0
1623425,0
1623426,0
1623427,0
1623428,0
1623429,0
1627035,0
1627036,0
1627038,0
1627039,0
1627040,0
1627041,0
1627042,0
1627043,0
1627044,0
1627045,0
1627046,0
1630652,0
1630653,0
1630654,0
1630655,0
1630657,0
1630658,0
1630659,0
1630660,0
1630661,0
1630662,0
1630663,0
1634257,0
1634258,0
1634259,0
1634260,0
1634261,0
1634262,0
1634263,0
1634264,0
1634265,0
1634270,0
1634271,0
1634272,0
1634273,0
1634274,0
1634275,0
1634276,0
1634277,0
1634278,0
1634279,0
1637875,0
1637876,0
1637877,0
1637878,0
1637879,0
1637880,0
1637881,0
1637882,0
1637883,0
1637888,0
1637889,0
1637890,0
1637891,0
1637892,0
1637893,0
1637894,0
1637895,0
1641493,0
1641494,0
1641495,0
1641496,0
1641497,0
1641498,0
1641499,0
1641500,0
1641501,0
1641506,0
1641507,0
1641508,0
1641509,0
1641510,0
1641511,0
1641512,0
1641513,0
1645111,0
1645112,0
1645113,0
1645114,0
1645115,0
1645116,0
1645117,0
1645118,0
1645119,0
1645124,0
1645125,0
1645126,0
1645127,0
1645128,0
1645129,0
1645130,0
1648729,0
1648730,0
1648731,0
1648732,0
1648733,0
1648734,0
1648735,0
1648736,0
1648737,0
1648742,0
1648743,0
1648744,0
1648745,0
1648746,0
1648747,0
1648748,0
1652295,0
1652296,0
1652297,0
1652298,0
1652347,0
1652348,0
1652349,0
1652350,0
1652351,0
1652352,0
1652353,0
1652354,0
1652355,0
1652356,0
1652357,0
1652358,0
1652359,0
1652360,0
1652361,0
1652362,0
1652363,0
1652364,0
1652365,0
1655913,0
1655914,0
1655915,0
1655916,0
1655965,0
1655966,0
1655967,0
1655968,0
1655970,0
1655971,0
1655972,0
1655973,0
1655974,0
1655975,0
1655976,0
1655977,0
1655978,0
1655979,0
1655980,0
1655981,0
1655982,0
1659530,0
1659531,0
1659532,0
1659533,0
1659534,0
1659583,0
1659584,0
1659588,0
1659589,0
1659590,0
1659591,0
1659592,0
1659593,0
1659594,0
1659595,0
1659596,0
1659597,0
1659598,0
1659599,0
1663148,0
1663149,0
1663150,0
1663151,0
1663152,0
1663200,0
1663201,0
1663202,0
1663204,0
1663205,0
1663206,0
1663207,0
1663208,0
1663209,0
1663210,0
1663211,0
1663212,0
1663213,0
1663214,0
1663215,0
1663216,0
1666766,0
1666767,0
1666768,0
1666769,0
1666818,0
1666819,0
1666820,0
1666821,0
1666822,0
1666823,0
1666824,0
1666825,0
1666826,0
1666827,0
1666828,0
1666829,0
1666830,0
1666831,0
1670384,0
1670385,0
1670386,0
1670387,0
1670436,0
1670437,0
1670438,0
1670439,0
1670440,0
1670441,0
1670442,0
1670443,0
1670444,0
1670445,0
1670446,0
1670447,0
1670448,0
1673991,0
1673992,0
1673993,0
1673994,0
1673995,0
1673996,0
1674050,0
1674051,0
1674052,0
1674053,0
1674054,0
1674055,0
1674056,0
