cell_id,therm_prs
1196502,0
1196503,0
1196504,0
1196505,0
1196506,0
1196507,0
1196508,0
1200119,0
1200120,0
1200121,0
1200122,0
1200123,0
1200124,0
1200125,0
1200126,0
1200127,0
1200128,0
1200129,0
1203737,0
1203738,0
1203739,0
1203740,0
1203741,0
1203742,0
1203743,0
1203744,0
1203745,0
1203746,0
1203747,0
1203748,0
1203749,0
1207355,0
1207356,0
1207357,0
1207358,0
1207359,0
1207360,0
1207361,0
1207362,0
1207363,0
1207364,0
1207365,0
1207366,0
1207367,0
1210973,0
1210974,0
1210975,0
1210976,0
1210977,0
1210978,0
1210979,0
1210980,0
1210981,0
1210982,0
1210983,0
1210984,0
1210985,0
1210986,0
1214592,0
1214593,0
1214594,0
1214595,0
1214596,0
1214597,0
1214598,0
1214599,0
1214600,0
1214601,0
1214602,0
1214603,0
1214604,0
1214605,0
1218209,0
1218210,0
1218211,0
1218212,0
1218213,0
1218214,0
1218215,0
1218216,0
1218217,0
1218218,0
1218219,0
1218220,0
1218221,0
1218222,0
1218223,0
1218224,0
1221826,0
1221827,0
1221828,0
1221829,0
1221830,0
1221831,0
1221832,0
1221833,0
1221834,0
1221835,0
1221836,0
1221837,0
1221838,0
1221839,0
1221840,0
1221841,0
1221842,0
1221847,0
1225443,0
1225444,0
1225445,0
1225446,0
1225447,0
1225448,0
1225449,0
1225450,0
1225451,0
1225452,0
1225454,0
1225455,0
1225456,0
1225457,0
1225458,0
1225459,0
1225460,0
1225461,0
1225465,0
1225466,0
1225467,0
1229061,0
1229062,0
1229063,0
1229064,0
1229065,0
1229066,0
1229067,0
1229068,0
1229069,0
1229070,0
1229072,0
1229073,0
1229074,0
1229075,0
1229076,0
1229077,0
1229078,0
1229079,0
1229083,0
1229084,0
1229085,0
1229086,0
1229087,0
1232678,0
1232679,0
1232680,0
1232681,0
1232682,0
1232683,0
1232684,0
1232685,0
1232686,0
1232687,0
1232688,0
1232691,0
1232692,0
1232693,0
1232694,0
1232695,0
1232696,0
1232697,0
1232701,0
1232702,0
1232703,0
1232704,0
1232705,0
1232706,0
1232707,0
1236295,0
1236296,0
1236297,0
1236298,0
1236299,0
1236300,0
1236301,0
1236302,0
1236303,0
1236304,0
1236305,0
1236306,0
1236309,0
1236310,0
1236311,0
1236312,0
1236313,0
1236314,0
1236315,0
1236316,0
1236320,0
1236321,0
1236322,0
1236323,0
1236324,0
1236325,0
1236326,0
1239913,0
1239914,0
1239915,0
1239916,0
1239917,0
1239918,0
1239919,0
1239920,0
1239921,0
1239922,0
1239923,0
1239924,0
1239927,0
1239928,0
1239929,0
1239930,0
1239931,0
1239932,0
1239933,0
1239938,0
1239939,0
1239940,0
1239941,0
1239942,0
1239943,0
1239944,0
1239945,0
1239946,0
1243530,0
1243531,0
1243532,0
1243533,0
1243534,0
1243535,0
1243536,0
1243537,0
1243538,0
1243539,0
1243540,0
1243541,0
1243545,0
1243546,0
1243547,0
1243548,0
1243549,0
1243550,0
1243551,0
1243556,0
1243557,0
1243558,0
1243559,0
1243560,0
1243561,0
1243562,0
1243563,0
1243564,0
1243565,0
1247148,0
1247149,0
1247150,0
1247151,0
1247152,0
1247153,0
1247154,0
1247155,0
1247156,0
1247157,0
1247158,0
1247163,0
1247164,0
1247165,0
1247166,0
