cell_id,rescaled_catch
1936100,0.951479427950004
1939717,1
1932484,1
1936101,1
1939725,1
1939726,1
1946930,0.2080999508726465
1946931,0.18536208386408645
1950546,0.23659261382780178
1950547,0.2516096753827188
1950548,0.2506047151533015
1954162,0.2518485837772721
1954163,0.2516628829010798
1954164,0.25155544464285085
1957778,0.13377894808179416
1957779,0.24248354432587915
1957780,0.2519935447665281
1957781,0.24900457647157376
1954165,0.1617088023352842
1954166,0.15347232550588358
1954167,0.14514036643892525
1957782,0.0937758082851182
1957784,0.0531917321733229
1957785,0.14294613244477045
1957786,0.1438978575011914
1961400,0.14211478340680359
1961401,0.14989882118411213
1961402,0.11091951129635529
1946938,0.10466612532042019
1946940,0.12716737466005285
1950555,0.23123412263269932
1950556,0.23475631377862943
1950557,0.22855260935505164
1954171,0.23878289320910542
1954172,0.2304928032600257
1954173,0.2343832573572313
1954174,0.2373059282731052
1957787,0.22587429018778377
1957788,0.14917675404672903
1957789,0.22246592091173628
1957790,0.24347014648654794
1961404,0.20882641509704591
1961405,0.2277530124475412
1961406,0.2389921927074398
1961407,0.24597282645577512
1946941,0.07750638813318653
1946942,0.09487377105312586
1946943,0.08159735216379978
1946944,0.055410772375362204
1946945,0.06721540696370523
1950558,0.09191532886646198
1950559,0.0959965953382887
1950560,0.07962730507999481
1950561,0.09239932646656324
1950562,0.11315230967946766
1954175,0.0937885478537902
1954176,0.0976354274639389
1954177,0.10122011347659253
1954178,0.10856666875041268
1957791,0.09507580660058217
1957792,0.09501721564654501
1957793,0.09928605429155425
1957794,0.10584855917202124
1957795,0.11862305564845103
1961408,0.09585766305953305
1961409,0.09116789321027614
1961410,0.10266305399293396
1961411,0.11129408411359025
1943333,0.033172670718143255
1946947,0.031058925540095345
1946948,0.02865102722433104
1946950,0.03679018278292499
1950563,0.03178136140594941
1950564,0.03227115726125667
1950565,0.02805738360428094
1950566,0.03037372203159748
1954179,0.0288924567998046
1954180,0.03453035199378462
1954181,0.03545748286119185
1954182,0.03699190952028685
1954183,0.03795150232045712
1957796,0.03345823248248605
1957797,0.03615828358401175
1957798,0.03706370556269062
1957799,0.038201477178245416
1961412,0.032006926438959485
1961413,0.03517233130727301
1961414,0.03752391556730841
1961415,0.03835753689447762
1961416,0.03984976718917598
1943334,0.23320833173912037
1946951,0.28461258812193324
1950567,0.22059251295106666
1950568,0.2670878779816428
1950571,0.30641367740446435
1954184,0.29932874419900923
1954185,0.30842419704706414
1954186,0.32114750479351156
1954187,0.3418639470149428
1957800,0.3013693428666284
1957801,0.3087869014166398
1957802,0.31834494717705614
1957803,0.33508532115942846
1957804,0.3547915533798371
1961417,0.31152524957898164
1961418,0.3242424686965521
