cell_id,rescaled_catch
544234,0.04436552317691727
544235,0.04423507601803311
544236,0.04397886002036819
540620,0.010050045218205492
540621,0.010083573178946792
540622,0.010073787692730438
544237,0.009782952126300091
544238,0.009770437620023399
544239,0.009777844960187172
537006,0.0059578406517272605
537007,0.005969926311994473
537008,0.00599787927461251
540623,0.005821506606712929
540624,0.005843611669201668
540625,0.0058560092174757775
544240,0.005627785168429766
544241,0.005641430268731459
533392,0.003584801765259608
533393,0.0036021505356431875
533394,0.003615873607946603
537009,0.003525192169941646
537010,0.0035416442623054
537011,0.003563203520782073
540626,0.0034477659722297604
540627,0.003455368242397846
544242,0.003318644337374894
544243,0.003326987341559357
544244,0.0033333420596998588
533395,0.01958095284893291
533396,0.01958672277706048
533397,0.019711828853826562
537012,0.01911951454273055
537013,0.01916781819779854
540628,0.018563808086443936
540629,0.01854076735993451
540630,0.018546771204067256
544245,0.017835276688336184
544246,0.017849272662645632
544247,0.0178730931091723
533398,0.012809591317218781
533399,0.012890292339003073
537014,0.012567878111874526
537015,0.012570685103936588
537016,0.012557975667655586
540631,0.012207179631899519
540632,0.012197238201679714
540633,0.012173456741153908
544248,0.011827183081497834
544249,0.011854083422092597
533400,0.04711107330162111
533401,0.0470757129988393
533402,0.046877391212454426
537017,0.045314754325904684
537018,0.045292688249416804
537019,0.04507257328855008
540634,0.04358849319373721
540635,0.043508922765977925
540636,0.043182570952762324
544250,0.04226491846447312
544251,0.04223618578183783
544252,0.04218191726863797
533403,0.009617963370652207
533404,0.009528334554670522
533405,0.009501356242074033
537020,0.009234536052174667
537021,0.009160969468548117
537022,0.009076408832678491
540637,0.00886101117791607
540638,0.008827171329167875
544253,0.00872647048894139
544254,0.008639063875008837
544255,0.008529279296581512
533406,0.02912527166395684
533407,0.028587303838062426
533408,0.026928449501385322
537023,0.026671531755704896
537024,0.025879453176192117
540639,0.02488515421020827
540640,0.024581570221496055
540641,0.0239314786571226
544256,0.02366816720730081
544257,0.02318224569255713
544258,0.022547748528528463
533409,0.0222140673471508
533410,0.022176991660331064
537025,0.02136647270241057
537026,0.02122417379926436
537027,0.021154271899718833
540642,0.020511587675509153
540643,0.02024730157566581
540644,0.020130460531082466
544259,0.01929382095258445
544260,0.01917117099387267
533411,0.0013656016381933154
533412,0.0013621318841165995
533413,0.0013723462163424374
537028,0.0012974541086865803
537029,0.0013012357507701923
537030,0.0013008069047607104
540645,0.001231996613239322
540646,0.001233400109270353
544261,0.00115484331753347
544262,0.0011691511798498154
544263,0.0011656424397722374
533414,0.003217475665138065
533415,0.0032116277650087685
533416,0.0031884310944958923
537031,0.0030571652295936173
537032,0.003033422755068674
540647,0.002903365456193119
540648,0.0028979853880741666
540649,0.0028709291034759547
544264,0.002746212886718492
544265,0.0027217686641780327
544266,0.002711710275955643
533417,0.008095599022992884
533418,0.008009011115078435
537033,0.007705271182362775
537034,0.0076205546024896995
537035,0.007501101495848602
540650,0.007281844227000847
540651,0.007172605452585588
540652,0.0070128018350523475
544267,0.006848904687428597
544268,0.006774168523776188
544269,0.006607230468085205
533419,5.205410835091112e-4
533420,5.144982533755049e-4
533421,5.117302473143046e-4
537036,4.884945908005665e-4
537037,4.833094526859236e-4
537038,4.791379505936921e-4
540653,4.5683795810064155e-4
540654,4.481440799084208e-4
540655,4.445183818282569e-4
544270,4.320038755515624e-4
544271,4.2050300529727935e-4
533422,4.5321226002047773e-4
533423,4.523935540023762e-4
533424,4.535241480273735e-4
537039,4.233879693610656e-4
537040,4.247134933903728e-4
537041,4.3083429552570314e-4
540656,3.9703343277836943e-4
540657,3.9804706880078083e-4
544272,3.715365882146367e-4
544273,3.6954830217067594e-4
544274,3.719654342241185e-4
533425,6.838144551190691e-4
533426,6.843602591311369e-4
533427,7.024887495319558e-4
537042,6.441656922424389e-4
537043,6.603448826001593e-4
540658,5.962908831839318e-4
540659,6.038151813502931e-4
540660,6.198774137054276e-4
544275,5.501704441642134e-4
544276,5.622950904322882e-4
544277,5.690396685814101e-4
533428,7.504805165930491e-4
533429,7.615135548369884e-4
537044,7.008123514948909e-4
537045,7.203053519258792e-4
537046,7.341453822318809e-4
540661,6.670504747484193e-4
540662,6.802277430397672e-4
540663,7.051787835914324e-4
544278,6.241268877993831e-4
544279,6.309884239510909e-4
533430,2.502511395330276e-4
533431,2.5301914559422797e-4
533432,2.602705417545556e-4
537047,2.4190813534856465e-4
537048,2.4721023146579346e-4
537049,2.5290218759164203e-4
540664,2.306801671003154e-4
540665,2.3742474524943735e-4
544280,2.0744451058657735e-4
544281,2.1017353064691573e-4
544282,2.2288296692792007e-4
558690,0.02534398045435287
558691,0.025002034240792476
555076,0.06595292954621267
555077,0.06384604808762974
558692,0.06055001563075478
558693,0.05985442740337539
558694,0.05864726487268516
551462,0.09119040024621063
551463,0.08580764209319837
551464,0.08282727928530285
555078,0.08284267875564333
555079,0.0754373658639126
555080,0.07318760071217052
558695,0.06707705189506691
558696,0.06424518676445465
558697,0.06305962247824194
547848,0.04399835302079918
547849,0.0437277511888162
547850,0.04307266941633241
551465,0.04135935163645113
551466,0.04080497070419382
555081,0.03845610313826059
555082,0.038510137735455294
555083,0.03769143171735378
558698,0.035593127178960474
558699,0.03519203920209246
558700,0.034653408614183395
547851,0.03583885594239352
547852,0.03529488427236636
551467,0.03227810853966574
551468,0.03201740915190171
551469,0.03165788025195256
555084,0.02879073279056022
555085,0.02877545027822232
555086,0.02881580078911447
558701,0.025628071442634095
558702,0.025479144919341345
547853,0.008759101771662864
547854,0.008747133069398236
547855,0.008709667522569877
551470,0.00806889361240243
551471,0.008053377184059362
551472,0.00810105706311356
555087,0.007477203077320211
555088,0.007438334034460821
558703,0.006714091096447882
558704,0.0067400167870210964
558705,0.0067353384669176595
547856,0.013579486862241096
547857,0.013694339620780477
547858,0.013723891009433857
551473,0.012471621675746307
551474,0.012418600714574018
551475,0.012330453366625088
555089,0.011214518077951872
555090,0.011153933832612359
555091,0.011286720151548253
558706,0.010235735540311089
558707,0.01024622277454296
558708,0.010304545831832476
547859,0.3909359442715546
547860,0.39163995347512015
547861,0.39557227645206344
551476,0.3724430517206786
551477,0.3732400815223008
555092,0.350244734717876
555093,0.3517038247861363
555094,0.35610491543744405
558709,0.32973669476844525
558710,0.3303874490948334
558711,0.33886058855017365
547862,0.18224926172551292
547863,0.18326726418002087
551478,0.17259921287615132
551479,0.17374087892539344
551480,0.17528230742747425
555095,0.16433663681146657
555096,0.16688499574381055
555097,0.1678504840551574
558712,0.15703662510806404
558713,0.15990014687137621
547864,0.022736752660707325
547865,0.02295869996361456
547866,0.02304856269560141
551481,0.021873290713616267
551482,0.022050404115532225
551483,0.02221812189124045
555098,0.021048268963375118
555099,0.021210528698962665
558714,0.01984531692077797
558715,0.020172604398014264
558716,0.02027330523824075
547867,0.02636054042682891
547868,0.02633644707829621
547869,0.026262568606662758
551484,0.025376533765072623
551485,0.025320043049823618
551486,0.02518086302674636
555100,0.02430449671336999
555101,0.024431552090179172
555102,0.02419245094689267
558717,0.02320435075504587
558718,0.023141856195664126
558719,0.023114020191048672
547870,0.015604575691015605
547871,0.015502003522747745
547872,0.015125944558433118
551487,0.014940994970343903
551488,0.014772536460619302
555103,0.014467042157864854
555104,0.014188526167706892
555105,0.013974648966978089
558720,0.01363383334744269
558721,0.01351231398275591
558722,0.01313816533248352
547873,0.15643713737280943
547874,0.15104907712367996
551489,0.15135402562242234
551490,0.148769058835269
551491,0.14347702110626256
555106,0.14343522811333856
555107,0.13757836120384379
555108,0.1365459729150178
558723,0.1339382772893619
558724,0.1300090342064867
547875,0.007402349955665216
547876,0.007308198763583543
547877,0.007411979497878125
551492,0.0070518658079160475
551493,0.007021768615250602
551494,0.0069163114829189545
555109,0.006643994266898047
555110,0.006603253895997282
558725,0.006341852760217729
558726,0.006266024988541185
558727,0.0062305477277567875
547878,0.011280755293416371
547879,0.011228397094258736
547880,0.011158300264708902
551495,0.010715653210922018
551496,0.01049140573396393
551497,0.010482867799775156
555111,0.010361699309096136
555112,0.010193513701377568
555113,0.010027199421700375
558728,0.009897259080827406
558729,0.009734063681219172
558730,0.009583928591899701
547881,0.035663029078506006
547882,0.035734685348090316
547883,0.03509157227787115
551498,0.03283354209394633
551499,0.032859116910511785
555114,0.030683113272400562
555115,0.030296839975860097
555116,0.030013060875585768
558731,0.028634866759114034
558732,0.0284373246927464
558733,0.028104891063396326
547884,0.13368767527582112
547885,0.13097904489393358
551500,0.12571917061563825
551501,0.12465929719620458
551502,0.12241845983865988
555117,0.11626373988257964
555118,0.11560222541995364
555119,0.11559251790573899
558734,0.11084936408286834
558735,0.11023763474334307
547886,0.0254617571629569
547887,0.02474710478115601
547888,0.024449719566580853
551503,0.02401650712500257
551504,0.02352898718422355
551505,0.023282751602779306
555120,0.022713244102187554
555121,0.022700027847895342
558736,0.02207133959799511
558737,0.021975161133868614
558738,0.021942139991138518
547889,0.04148901907531806
547890,0.0414784148830836
547891,0.04138707068306399
551506,0.039682095907367175
551507,0.03957055695890105
555122,0.03881243518613906
555123,0.038773293241273626
555124,0.03852713563183111
558739,0.037999733012170286
558740,0.038093533330244206
558741,0.038269828026142066
547892,0.20970990912466508
547893,0.224502328445724
551508,0.15401041476315486
551509,0.15585238634588067
551510,0.16433687072747175
555125,0.12670072115934028
555126,0.12697272648735428
555127,0.13173194254258005
558742,0.11943688846473766
