cell_id,rescaled_catch
197155,0.8813521101186471
197156,0.8751932658365634
200773,0.7578913026397534
204390,0.6841670296864304
204391,0.6676341042805045
208007,0.6082445547656752
208008,0.5954540997743669
197157,1
197158,1
200774,1
200775,1
204392,1
208009,0.8856217807766914
208010,0.8578175623204679
197159,1
200776,1
200777,1
204393,1
204394,1
208011,1
197160,1
197161,1
200778,1
204395,1
204396,1
208012,0.9499852202546433
208013,0.944405353836691
211623,1
211624,1
215240,1
215241,1
218857,1
218858,1
211625,1
215242,1
215243,1
218859,1
218860,1
211626,0.4612399573834306
211627,0.44890705937059494
215244,0.4342772799051882
218861,0.41981171154465996
218862,0.41350295595034503
211628,0.4704807162640533
211629,0.46000864699364835
215245,0.4599964939892102
215246,0.4446962252639773
218863,0.4428090528831836
211630,0.8754604500029987
215247,0.8609025697494775
215248,0.8410250938586815
218864,0.8571752360110462
218865,0.8450085503463348
211631,0.9603203681007944
211632,0.6509070582797355
215249,0.9323198458752777
218866,0.9384129766064175
218867,0.944175356408387
222476,1.1643597066498915e-6
222477,8.004972983218004e-7
226094,1.1279734658170823e-6
229711,1.8193120416404552e-6
229712,1.4190633924795552e-6
222478,0.3781185738726265
222479,0.37089830655920886
226095,0.3818809475609798
226096,0.3713910854188076
229713,0.37663645312478367
222480,0.34147981252843773
222481,0.3371565813238875
226097,0.3434318251903954
226098,0.33446767451258375
229714,0.3435171873113892
229715,0.338011112189846
222482,1
226099,1
226100,1
229716,1
229717,1
222483,1
222484,1
226101,0.2464898558240654
229718,1
229719,0.7239306777795818
222485,0.8941128739374357
222486,0.5564608575583688
226102,0.30927249506903587
226103,0.809999237639121
229720,0.4768166523802703
233330,6.440364627407212e-6
233331,4.693825067432374e-6
236947,8.769084040706994e-6
236948,5.676253569918221e-6
240564,8.98740148570385e-6
240565,5.530708606586984e-6
244182,7.204475684896203e-6
233332,0.533594324755639
236949,0.55278824872615
236950,0.538319587535151
240566,0.5632997970678585
240567,0.5561307615815334
244183,0.5696741206681543
244184,0.5609254129223136
233333,0.29797533140150617
233334,0.29397608328533126
236951,0.2997645520219779
236952,0.295798160681275
240568,0.31146170963498265
240569,0.30546234624646906
244185,0.3155390062377439
244186,0.31269560344786407
233335,1
233336,1
236953,1
240570,1
240571,1
244187,1
244188,1
233337,0.1377921469969898
233338,0.16144524116780232
236954,0.42185563585096136
236955,0.41683997448336274
240572,0.43096096514320437
244189,0.4415583486270375
244190,0.43914728715073303
233339,0.18950198013540562
233340,0.26920116492340235
236956,0.2157189579940204
236957,0.1074853920550081
240573,0.30423314625865516
240574,0.2755761070897922
244191,0.30976796651045624
244192,0.3070610121236994
233341,0.5121286986112132
236958,0.4606071642691072
236959,0.5159060270445489
240575,0.4078782616836869
240576,0.5330840441141997
244193,0.537486888413692
233342,1
233343,0.6780884898378647
236960,1
236961,0.6515887181154973
240577,1
240578,1
244194,1
244195,1
247801,0.47748281167743745
247802,0.47097422284846874
251418,0.48055020816588406
251419,0.4746247452325019
255035,0.4818931879287822
255036,0.47861802600518016
247803,0.7568953020694368
251420,0.766586486225329
251421,0.7567392778687457
255037,0.7717048659507985
255038,0.7683784722001039
247804,0.917395192314162
247805,0.9065420135572742
251422,0.9146659695480155
251423,0.905266712202325
255039,0.930510176187458
255040,0.919397854623359
247806,0.6576465541930292
247807,0.6527507127164931
251424,0.6530143310313268
255041,0.6676143101654916
255042,0.6511155878259484
247808,1
247809,1
251425,1
251426,1
255043,1
255044,1
247810,0.33944473007865866
247811,0.3371770303912355
251427,0.338292086741557
251428,0.33439089954442647
255045,0.33489903339765664
247812,0.5203014485509113
247813,0.514633272726458
251429,0.5145444175263443
251430,0.5111806551063144
255046,0.5160442583734727
255047,0.5104801471978011
247814,1
251431,1
251432,1
255048,1
255049,1
247815,0.65943661169704
247816,0.06977778488635553
251433,0.6129235342468478
251434,0.19322800396916692
255050,0.6918725075213538
255051,0.6903032417267163
247818,0.001717976360921082
251435,0.031081090533144704
251436,0.026560536744558168
255052,0.05367025102200592
255053,0.045750458228577526
258658,1.5282221149779825e-6
258659,9.824285024858458e-7
262275,2.2559469316341646e-6
262276,1.4918358741451734e-6
265893,2.1467882091357373e-6
265894,1.4554496333123644e-6
269510,2.43787813579821e-6
269511,2.328719413299783e-6
258660,0.42018256011122795
258661,0.41555954266845624
262277,0.42630934811513804
262278,0.4174154592683745
265895,0.4261536877768553
265896,0.4195636665409027
269512,0.4377429601857908
269513,0.4319003851090258
258662,0.25240633135596185
258663,0.24882960026833756
262279,0.25440124339586145
262280,0.25083142569399536
265897,0.2557636534113643
265898,0.25242339650291246
269514,0.26491133628793667
269515,0.2617563581178055
258664,0.4736142629383339
258665,0.4700658039598368
262281,0.47509663838986255
262282,0.4711885014207331
265899,0.4769891595480587
269516,0.49672818579248595
269517,0.4867880833630568
258666,0.4792059912707976
258667,0.47750850036346537
262283,0.47957811335579476
262284,0.47724218946681
265900,0.48369561675467626
265901,0.4813234157835813
269518,0.4908185144876253
269519,0.48696779500653
258668,0.4395244305369651
258669,0.1579206151770506
262285,0.4389836218394671
262286,0.410856548268334
265902,0.4392767857818571
265903,0.43750015480071347
269520,0.44417146289868653
269521,0.4422049685128774
258671,0.5168626213160433
258672,0.27221616522504977
265906,0.8605162570305556
265907,0.513319183638781
269524,1
258673,0.0016494610694329024
258674,0.004111426896662432
265908,8.24948852161448e-4
269525,0.03615053076469416
269526,0.01040886637007837
273133,3.769614550279023e-5
273134,2.7071363179609977e-5
276751,5.9018482630816364e-5
280368,6.651404824237505e-5
280369,6.505859860906268e-5
283985,6.884276765567483e-5
283986,6.811504283901865e-5
273135,0.4419651467995483
273136,0.43304596951540597
276752,0.45950760845738053
276753,0.44884138220589176
280370,0.4669744289386813
280371,0.4581743074345439
283987,0.4803638378403384
283988,0.4742876630974268
273137,0.12084627414385227
273138,0.11966786934824089
276754,0.12475914132429006
276755,0.12282728663975373
280372,0.12745528899751954
280373,0.12596574545654682
283989,0.13083084055957922
283990,0.12973918056211334
273139,1
273140,1
276756,1
276757,1
280374,1
280375,1
283991,1
283992,1
273141,0.34098994456810555
273142,0.34036271854862965
276758,0.34996224576386387
276759,0.3476397483977464
280376,0.3595129062576595
280377,0.35698206127653354
283993,0.37040167075808184
283994,0.3693314058702256
273143,0.6678481645353239
273144,0.6804950758065468
276760,0.6812521279333141
276761,0.6844731835167978
280378,0.6979649833001584
280379,0.700789719948491
283995,0.7214476807051509
283996,0.7200241781912897
287610,0.3251544706264629
287611,0.32347338991374625
291228,0.3265790283413082
291229,0.32514828496552134
294845,0.328144728284344
294846,0.3272081464453075
287612,0.2575004050725551
287613,0.2589597844198774
291230,0.25982624997282905
291231,0.2616243124498232
294847,0.26082880006649545
294848,0.2627623285181101
287614,0.2756032148392127
287615,0.27787153309273
291232,0.2809843032234951
291233,0.2848695532471408
294849,0.280714462861479
